Year,UNIT_MEASURE,Spol,Starosna dob,Value
2030,Broj,M,39,13013
2030,Broj,M,40,13073
2030,Broj,M,41,12981
2030,Broj,M,42,13600
2030,Broj,M,43,13762
2030,Broj,M,44,13658
2030,Broj,M,45,13824
2030,Broj,M,46,14286
2030,Broj,M,47,13852
2030,Broj,M,48,14008
2030,Broj,M,49,14298
2030,Broj,M,50,13954
2030,Broj,M,51,13934
2030,Broj,M,52,13947
2030,Broj,M,53,13933
2030,Broj,M,54,14381
2030,Broj,M,55,13991
2030,Broj,M,56,13768
2030,Broj,M,57,13685
2030,Broj,M,58,14275
2030,Broj,M,59,14022
2030,Broj,M,60,13393
2030,Broj,M,61,14427
2030,Broj,M,62,14309
2030,Broj,M,63,14692
2030,Broj,M,64,14869
2030,Broj,M,65,14876
2030,Broj,M,66,14677
2030,Broj,M,67,14652
2030,Broj,M,68,14695
2030,Broj,M,69,14345
2030,Broj,M,70,13610
2030,Broj,M,71,13516
2030,Broj,M,72,12041
2030,Broj,M,73,11258
2030,Broj,M,74,10960
2030,Broj,M,75,10334
2030,Broj,M,76,9516
2030,Broj,M,77,8772
2030,Broj,M,78,7493
2030,Broj,M,79,6400
2030,Broj,M,80,5894
2030,Broj,M,81,5295
2030,Broj,M,82,4224
2030,Broj,M,83,4197
2030,Broj,M,84,2955
2030,Broj,M,85,2435
2030,Broj,M,86,2112
2030,Broj,M,87,1771
2030,Broj,M,88,1750
2030,Broj,M,89,1553
2030,Broj,M,90,1455
2030,Broj,M,91,1085
2030,Broj,M,92,857
2030,Broj,M,93,678
2030,Broj,M,94,522
2030,Broj,M,95,372
2030,Broj,M,96,277
2030,Broj,M,97,183
2030,Broj,M,98,119
2030,Broj,M,99,78
2030,Broj,M,100,49
2030,Broj,M,101,31
2030,Broj,M,102,18
2030,Broj,M,103,11
2030,Broj,M,104,6
2030,Broj,M,105,3
2030,Broj,M,106,2
2030,Broj,M,107,1
2030,Broj,M,108,1
2030,Broj,M,109,0
2030,Broj,M,110,0
2030,Broj,M,111,0
2030,Broj,M,112,0
2030,Broj,M,113,0
2030,Broj,M,114,0
2030,Broj,M,115,0
2030,Broj,M,116,0
2030,Broj,M,117,0
2030,Broj,M,118,0
2030,Broj,M,119,0
2030,Broj,M,120+,0
2035,Broj,M,Oba spola,897037
2035,Broj,M,0,6755
2035,Broj,M,1,6843
2035,Broj,M,2,6955
2035,Broj,M,3,7089
2035,Broj,M,4,7247
2035,Broj,M,5,7425
2035,Broj,M,6,7595
2035,Broj,M,7,7772
2035,Broj,M,8,7953
2035,Broj,M,9,8132
2035,Broj,M,10,8311
2035,Broj,M,11,8488
2035,Broj,M,12,8660
2035,Broj,M,13,8821
2035,Broj,M,14,8963
2035,Broj,M,15,9126
2035,Broj,M,16,8326
2035,Broj,M,17,8805
2035,Broj,M,18,9050
2035,Broj,M,19,9172
2035,Broj,M,20,8661
2035,Broj,M,21,8668
2035,Broj,M,22,9090
2035,Broj,M,23,9387
2035,Broj,M,24,8991
2035,Broj,M,25,9182
2035,Broj,M,26,9048
2035,Broj,M,27,8803
2035,Broj,M,28,8320
2035,Broj,M,29,8135
2035,Broj,M,30,8112
2035,Broj,M,31,7960
2035,Broj,M,32,8260
2035,Broj,M,33,8114
2035,Broj,M,34,8377
2035,Broj,M,35,8559
2035,Broj,M,36,8945
2035,Broj,M,37,9984
2035,Broj,M,38,11897
2035,Broj,M,39,11932
2035,Broj,M,40,11866
2035,Broj,M,41,9785
2035,Broj,M,42,9363
2035,Broj,M,43,10911
2035,Broj,M,44,12162
2035,Broj,M,45,12238
2035,Broj,M,46,12180
2035,Broj,M,47,12804
2035,Broj,M,48,12985
2035,Broj,M,49,12921
2035,Broj,M,50,13116
2035,Broj,M,51,13602
2035,Broj,M,52,13219
2035,Broj,M,53,13405
2035,Broj,M,54,13715
2035,Broj,M,55,13411
2035,Broj,M,56,13420
2035,Broj,M,57,13457
2035,Broj,M,58,13461
2035,Broj,M,59,13907
2035,Broj,M,60,13548
2035,Broj,M,61,13345
2035,Broj,M,62,13258
2035,Broj,M,63,13792
2035,Broj,M,64,13516
2035,Broj,M,65,12871
2035,Broj,M,66,13756
2035,Broj,M,67,13547
2035,Broj,M,68,13784
2035,Broj,M,69,13817
2035,Broj,M,70,13682
2035,Broj,M,71,13345
2035,Broj,M,72,13143
2035,Broj,M,73,12980
2035,Broj,M,74,12460
2035,Broj,M,75,11610
2035,Broj,M,76,11317
2035,Broj,M,77,9906
2035,Broj,M,78,9089
2035,Broj,M,79,8668
2035,Broj,M,80,7998
2035,Broj,M,81,7186
2035,Broj,M,82,6442
2035,Broj,M,83,5340
2035,Broj,M,84,4413
2035,Broj,M,85,3918
2035,Broj,M,86,3384
2035,Broj,M,87,2589
2035,Broj,M,88,2459
2035,Broj,M,89,1649
2035,Broj,M,90,1289
2035,Broj,M,91,1057
2035,Broj,M,92,834
2035,Broj,M,93,771
2035,Broj,M,94,637
2035,Broj,M,95,555
2035,Broj,M,96,383
2035,Broj,M,97,279
2035,Broj,M,98,202
2035,Broj,M,99,142
2035,Broj,M,100,92
2035,Broj,M,101,62
2035,Broj,M,102,36
2035,Broj,M,103,21
2035,Broj,M,104,12
2035,Broj,M,105,7
2035,Broj,M,106,4
2035,Broj,M,107,2
2035,Broj,M,108,1
2035,Broj,M,109,0
2035,Broj,M,110,0
2035,Broj,M,111,0
2035,Broj,M,112,0
2035,Broj,M,113,0
2035,Broj,M,114,0
2035,Broj,M,115,0
2035,Broj,M,116,0
2035,Broj,M,117,0
2035,Broj,M,118,0
2035,Broj,M,119,0
2035,Broj,M,120+,0
2040,Broj,M,Oba spola,834858
2040,Broj,M,0,6070
2040,Broj,M,1,6119
2040,Broj,M,2,6187
2040,Broj,M,3,6274
2040,Broj,M,4,6380
2040,Broj,M,5,6502
2040,Broj,M,6,6638
2040,Broj,M,7,6788
2040,Broj,M,8,6948
2040,Broj,M,9,7118
2040,Broj,M,10,7298
2040,Broj,M,11,7462
2040,Broj,M,12,7630
2040,Broj,M,13,7801
2040,Broj,M,14,7972
2040,Broj,M,15,8139
2040,Broj,M,16,8288
2040,Broj,M,17,8397
2040,Broj,M,18,8447
2040,Broj,M,19,8425
2040,Broj,M,20,8402
2040,Broj,M,21,7426
2040,Broj,M,22,7699
2040,Broj,M,23,7752
2040,Broj,M,24,7789
2040,Broj,M,25,7300
2040,Broj,M,26,7325
2040,Broj,M,27,7721
2040,Broj,M,28,8036
2040,Broj,M,29,7721
2040,Broj,M,30,7992
2040,Broj,M,31,7951
2040,Broj,M,32,7835
2040,Broj,M,33,7484
2040,Broj,M,34,7395
2040,Broj,M,35,7434
2040,Broj,M,36,7320
2040,Broj,M,37,7639
2040,Broj,M,38,7511
2040,Broj,M,39,7780
2040,Broj,M,40,7958
2040,Broj,M,41,8316
2040,Broj,M,42,9263
2040,Broj,M,43,11073
2040,Broj,M,44,11104
2040,Broj,M,45,11141
2040,Broj,M,46,9224
2040,Broj,M,47,8870
2040,Broj,M,48,10350
2040,Broj,M,49,11537
2040,Broj,M,50,11624
2040,Broj,M,51,11596
2040,Broj,M,52,12226
2040,Broj,M,53,12424
2040,Broj,M,54,12388
2040,Broj,M,55,12595
2040,Broj,M,56,13087
2040,Broj,M,57,12741
2040,Broj,M,58,12944
2040,Broj,M,59,13260
2040,Broj,M,60,12985
2040,Broj,M,61,13004
2040,Broj,M,62,13035
2040,Broj,M,63,13020
2040,Broj,M,64,13408
2040,Broj,M,65,13020
2040,Broj,M,66,12767
2040,Broj,M,67,12603
2040,Broj,M,68,13000
2040,Broj,M,69,12638
2040,Broj,M,70,11932
2040,Broj,M,71,12601
2040,Broj,M,72,12254
2040,Broj,M,73,12291
2040,Broj,M,74,12129
2040,Broj,M,75,11810
2040,Broj,M,76,11323
2040,Broj,M,77,10963
2040,Broj,M,78,10636
2040,Broj,M,79,10018
2040,Broj,M,80,9148
2040,Broj,M,81,8715
2040,Broj,M,82,7435
2040,Broj,M,83,6631
2040,Broj,M,84,6130
2040,Broj,M,85,5469
2040,Broj,M,86,4739
2040,Broj,M,87,4087
2040,Broj,M,88,3249
2040,Broj,M,89,2564
2040,Broj,M,90,2167
2040,Broj,M,91,1776
2040,Broj,M,92,1283
2040,Broj,M,93,1147
2040,Broj,M,94,718
2040,Broj,M,95,524
2040,Broj,M,96,399
2040,Broj,M,97,291
2040,Broj,M,98,248
2040,Broj,M,99,188
2040,Broj,M,100,148
2040,Broj,M,101,92
2040,Broj,M,102,60
2040,Broj,M,103,39
2040,Broj,M,104,24
2040,Broj,M,105,14
2040,Broj,M,106,8
2040,Broj,M,107,4
2040,Broj,M,108,2
2040,Broj,M,109,1
2040,Broj,M,110,0
2040,Broj,M,111,0
2040,Broj,M,112,0
2040,Broj,M,113,0
2040,Broj,M,114,0
2040,Broj,M,115,0
2040,Broj,M,116,0
2040,Broj,M,117,0
2040,Broj,M,118,0
2040,Broj,M,119,0
2040,Broj,M,120+,0
2045,Broj,M,Oba spola,771064
2045,Broj,M,0,5496
2045,Broj,M,1,5543
2045,Broj,M,2,5602
2045,Broj,M,3,5671
2045,Broj,M,4,5751
2045,Broj,M,5,5841
2045,Broj,M,6,5934
2045,Broj,M,7,6037
2045,Broj,M,8,6149
2045,Broj,M,9,6267
2045,Broj,M,10,6392
2045,Broj,M,11,6524
2045,Broj,M,12,6666
2045,Broj,M,13,6818
2045,Broj,M,14,6980
2045,Broj,M,15,7148
2045,Broj,M,16,7287
2045,Broj,M,17,7399
2045,Broj,M,18,7470
2045,Broj,M,19,7492
2045,Broj,M,20,7465
2045,Broj,M,21,7400
2045,Broj,M,22,7312
2045,Broj,M,23,7215
2045,Broj,M,24,7108
2045,Broj,M,25,7110
2045,Broj,M,26,6243
2045,Broj,M,27,6570
2045,Broj,M,28,6644
2045,Broj,M,29,6753
2045,Broj,M,30,6370
2045,Broj,M,31,6463
2045,Broj,M,32,6871
2045,Broj,M,33,7219
2045,Broj,M,34,6965
2045,Broj,M,35,7273
2045,Broj,M,36,7266
2045,Broj,M,37,7203
2045,Broj,M,38,6911
2045,Broj,M,39,6862
2045,Broj,M,40,6930
2045,Broj,M,41,6841
2045,Broj,M,42,7177
2045,Broj,M,43,7072
2045,Broj,M,44,7357
2045,Broj,M,45,7540
2045,Broj,M,46,7880
2045,Broj,M,47,8754
2045,Broj,M,48,10479
2045,Broj,M,49,10505
2045,Broj,M,50,10611
2045,Broj,M,51,8827
2045,Broj,M,52,8530
2045,Broj,M,53,9956
2045,Broj,M,54,11090
2045,Broj,M,55,11182
2045,Broj,M,56,11173
2045,Broj,M,57,11798
2045,Broj,M,58,12006
2045,Broj,M,59,11992
2045,Broj,M,60,12205
2045,Broj,M,61,12684
2045,Broj,M,62,12350
2045,Broj,M,63,12531
2045,Broj,M,64,12802
2045,Broj,M,65,12499
2045,Broj,M,66,12460
2045,Broj,M,67,12417
2045,Broj,M,68,12316
2045,Broj,M,69,12579
2045,Broj,M,70,12116
2045,Broj,M,71,11768
2045,Broj,M,72,11485
2045,Broj,M,73,11690
2045,Broj,M,74,11206
2045,Broj,M,75,10419
2045,Broj,M,76,10826
2045,Broj,M,77,10362
2045,Broj,M,78,10222
2045,Broj,M,79,9908
2045,Broj,M,80,9465
2045,Broj,M,81,8883
2045,Broj,M,82,8394
2045,Broj,M,83,7929
2045,Broj,M,84,7256
2045,Broj,M,85,6422
2045,Broj,M,86,5916
2045,Broj,M,87,4867
2045,Broj,M,88,4174
2045,Broj,M,89,3696
2045,Broj,M,90,3147
2045,Broj,M,91,2596
2045,Broj,M,92,2122
2045,Broj,M,93,1590
2045,Broj,M,94,1177
2045,Broj,M,95,930
2045,Broj,M,96,711
2045,Broj,M,97,476
2045,Broj,M,98,393
2045,Broj,M,99,226
2045,Broj,M,100,150
2045,Broj,M,101,103
2045,Broj,M,102,68
2045,Broj,M,103,51
2045,Broj,M,104,34
2045,Broj,M,105,24
2045,Broj,M,106,13
2045,Broj,M,107,7
2045,Broj,M,108,4
2045,Broj,M,109,2
2045,Broj,M,110,1
2045,Broj,M,111,0
2045,Broj,M,112,0
2045,Broj,M,113,0
2045,Broj,M,114,0
2045,Broj,M,115,0
2045,Broj,M,116,0
2045,Broj,M,117,0
2045,Broj,M,118,0
2045,Broj,M,119,0
2045,Broj,M,120+,0
2050,Broj,M,Oba spola,707033
2050,Broj,M,0,4988
2050,Broj,M,1,5026
2050,Broj,M,2,5076
2050,Broj,M,3,5135
2050,Broj,M,4,5206
2050,Broj,M,5,5286
2050,Broj,M,6,5372
2050,Broj,M,7,5463
2050,Broj,M,8,5554
2050,Broj,M,9,5646
2050,Broj,M,10,5740
2050,Broj,M,11,5830
2050,Broj,M,12,5928
2050,Broj,M,13,6034
2050,Broj,M,14,6147
2050,Broj,M,15,6263
2050,Broj,M,16,6374
2050,Broj,M,17,6467
2050,Broj,M,18,6532
2050,Broj,M,19,6562
2050,Broj,M,20,6559
2050,Broj,M,21,6508
2050,Broj,M,22,6445
2050,Broj,M,23,6381
2050,Broj,M,24,6323
2050,Broj,M,25,6273
2050,Broj,M,26,6230
2050,Broj,M,27,6192
2050,Broj,M,28,6159
2050,Broj,M,29,6117
2050,Broj,M,30,6223
2050,Broj,M,31,5484
2050,Broj,M,32,5874
2050,Broj,M,33,5976
2050,Broj,M,34,6136
2050,Broj,M,35,5815
2050,Broj,M,36,5930
2050,Broj,M,37,6317
2050,Broj,M,38,6659
2050,Broj,M,39,6423
2050,Broj,M,40,6745
2050,Broj,M,41,6759
2050,Broj,M,42,6738
2050,Broj,M,43,6497
2050,Broj,M,44,6486
2050,Broj,M,45,6582
2050,Broj,M,46,6511
2050,Broj,M,47,6855
2050,Broj,M,48,6764
2050,Broj,M,49,7056
2050,Broj,M,50,7243
2050,Broj,M,51,7575
2050,Broj,M,52,8402
2050,Broj,M,53,10061
2050,Broj,M,54,10084
2050,Broj,M,55,10234
2050,Broj,M,56,8554
2050,Broj,M,57,8299
2050,Broj,M,58,9675
2050,Broj,M,59,10766
2050,Broj,M,60,10865
2050,Broj,M,61,10864
2050,Broj,M,62,11461
2050,Broj,M,63,11647
2050,Broj,M,64,11609
2050,Broj,M,65,11773
2050,Broj,M,66,12174
2050,Broj,M,67,11796
2050,Broj,M,68,11890
2050,Broj,M,69,12057
2050,Broj,M,70,11682
2050,Broj,M,71,11542
2050,Broj,M,72,11381
2050,Broj,M,73,11155
2050,Broj,M,74,11243
2050,Broj,M,75,10677
2050,Broj,M,76,10221
2050,Broj,M,77,9831
2050,Broj,M,78,9852
2050,Broj,M,79,9289
2050,Broj,M,80,8485
2050,Broj,M,81,8640
2050,Broj,M,82,8084
2050,Broj,M,83,7778
2050,Broj,M,84,7337
2050,Broj,M,85,6808
2050,Broj,M,86,6190
2050,Broj,M,87,5653
2050,Broj,M,88,5147
2050,Broj,M,89,4522
2050,Broj,M,90,3830
2050,Broj,M,91,3368
2050,Broj,M,92,2632
2050,Broj,M,93,2134
2050,Broj,M,94,1777
2050,Broj,M,95,1418
2050,Broj,M,96,1093
2050,Broj,M,97,831
2050,Broj,M,98,576
2050,Broj,M,99,393
2050,Broj,M,100,283
2050,Broj,M,101,196
2050,Broj,M,102,118
2050,Broj,M,103,87
2050,Broj,M,104,44
2050,Broj,M,105,26
2050,Broj,M,106,15
2050,Broj,M,107,9
2050,Broj,M,108,6
2050,Broj,M,109,3
2050,Broj,M,110,2
2050,Broj,M,111,1
2050,Broj,M,112,0
2050,Broj,M,113,0
2050,Broj,M,114,0
2050,Broj,M,115,0
2050,Broj,M,116,0
2050,Broj,M,117,0
2050,Broj,M,118,0
2050,Broj,M,119,0
2050,Broj,M,120+,0
2055,Broj,M,Oba spola,644472
2055,Broj,M,0,4528
2055,Broj,M,1,4565
2055,Broj,M,2,4611
2055,Broj,M,3,4664
2055,Broj,M,4,4725
2055,Broj,M,5,4795
2055,Broj,M,6,4869
2055,Broj,M,7,4946
2055,Broj,M,8,5026
2055,Broj,M,9,5108
2055,Broj,M,10,5191
2055,Broj,M,11,5275
2055,Broj,M,12,5360
2055,Broj,M,13,5447
2055,Broj,M,14,5535
2055,Broj,M,15,5622
2055,Broj,M,16,5695
2055,Broj,M,17,5751
2055,Broj,M,18,5781
2055,Broj,M,19,5781
2055,Broj,M,20,5749
2055,Broj,M,21,5696
2055,Broj,M,22,5636
2055,Broj,M,23,5584
2055,Broj,M,24,5543
2055,Broj,M,25,5516
2055,Broj,M,26,5482
2055,Broj,M,27,5460
2055,Broj,M,28,5448
2055,Broj,M,29,5446
2055,Broj,M,30,5456
2055,Broj,M,31,5476
2055,Broj,M,32,5500
2055,Broj,M,33,5524
2055,Broj,M,34,5527
2055,Broj,M,35,5690
2055,Broj,M,36,5018
2055,Broj,M,37,5424
2055,Broj,M,38,5518
2055,Broj,M,39,5694
2055,Broj,M,40,5407
2055,Broj,M,41,5536
2055,Broj,M,42,5911
2055,Broj,M,43,6254
2055,Broj,M,44,6043
2055,Broj,M,45,6379
2055,Broj,M,46,6408
2055,Broj,M,47,6415
2055,Broj,M,48,6207
2055,Broj,M,49,6222
2055,Broj,M,50,6337
2055,Broj,M,51,6285
2055,Broj,M,52,6639
2055,Broj,M,53,6563
2055,Broj,M,54,6860
2055,Broj,M,55,7048
2055,Broj,M,56,7372
2055,Broj,M,57,8162
2055,Broj,M,58,9764
2055,Broj,M,59,9792
2055,Broj,M,60,9966
2055,Broj,M,61,8375
2055,Broj,M,62,8141
2055,Broj,M,63,9445
2055,Broj,M,64,10458
2055,Broj,M,65,10518
2055,Broj,M,66,10474
2055,Broj,M,67,10982
2055,Broj,M,68,11089
2055,Broj,M,69,10981
2055,Broj,M,70,11050
2055,Broj,M,71,11326
2055,Broj,M,72,10871
2055,Broj,M,73,10837
2055,Broj,M,74,10856
2055,Broj,M,75,10382
2055,Broj,M,76,10119
2055,Broj,M,77,9843
2055,Broj,M,78,9509
2055,Broj,M,79,9435
2055,Broj,M,80,8813
2055,Broj,M,81,8280
2055,Broj,M,82,7797
2055,Broj,M,83,7633
2055,Broj,M,84,7017
2055,Broj,M,85,6235
2055,Broj,M,86,6164
2055,Broj,M,87,5584
2055,Broj,M,88,5189
2055,Broj,M,89,4710
2055,Broj,M,90,4191
2055,Broj,M,91,3645
2055,Broj,M,92,3170
2055,Broj,M,93,2735
2055,Broj,M,94,2265
2055,Broj,M,95,1802
2055,Broj,M,96,1485
2055,Broj,M,97,1081
2055,Broj,M,98,813
2055,Broj,M,99,624
2055,Broj,M,100,455
2055,Broj,M,101,318
2055,Broj,M,102,217
2055,Broj,M,103,134
2055,Broj,M,104,81
2055,Broj,M,105,51
2055,Broj,M,106,31
2055,Broj,M,107,16
2055,Broj,M,108,10
2055,Broj,M,109,4
2055,Broj,M,110,2
2055,Broj,M,111,1
2055,Broj,M,112,0
2055,Broj,M,113,0
2055,Broj,M,114,0
2055,Broj,M,115,0
2055,Broj,M,116,0
2055,Broj,M,117,0
2055,Broj,M,118,0
2055,Broj,M,119,0
2055,Broj,M,120+,0
2060,Broj,M,Oba spola,584420
2060,Broj,M,0,4085
2060,Broj,M,1,4125
2060,Broj,M,2,4172
2060,Broj,M,3,4226
2060,Broj,M,4,4286
2060,Broj,M,5,4351
2060,Broj,M,6,4420
2060,Broj,M,7,4490
2060,Broj,M,8,4562
2060,Broj,M,9,4633
2060,Broj,M,10,4706
2060,Broj,M,11,4777
2060,Broj,M,12,4851
2060,Broj,M,13,4927
2060,Broj,M,14,5005
2060,Broj,M,15,5082
2060,Broj,M,16,5150
2060,Broj,M,17,5198
2060,Broj,M,18,5217
2060,Broj,M,19,5204
2060,Broj,M,20,5159
2060,Broj,M,21,5089
2060,Broj,M,22,5013
2060,Broj,M,23,4944
2060,Broj,M,24,4886
2060,Broj,M,25,4839
2060,Broj,M,26,4804
2060,Broj,M,27,4782
2060,Broj,M,28,4773
2060,Broj,M,29,4779
2060,Broj,M,30,4803
2060,Broj,M,31,4822
2060,Broj,M,32,4852
2060,Broj,M,33,4887
2060,Broj,M,34,4926
2060,Broj,M,35,4966
2060,Broj,M,36,5008
2060,Broj,M,37,5050
2060,Broj,M,38,5091
2060,Broj,M,39,5105
2060,Broj,M,40,5298
2060,Broj,M,41,4674
2060,Broj,M,42,5094
2060,Broj,M,43,5189
2060,Broj,M,44,5383
2060,Broj,M,45,5127
2060,Broj,M,46,5267
2060,Broj,M,47,5629
2060,Broj,M,48,5970
2060,Broj,M,49,5777
2060,Broj,M,50,6123
2060,Broj,M,51,6167
2060,Broj,M,52,6199
2060,Broj,M,53,6020
2060,Broj,M,54,6054
2060,Broj,M,55,6181
2060,Broj,M,56,6142
2060,Broj,M,57,6499
2060,Broj,M,58,6437
2060,Broj,M,59,6738
2060,Broj,M,60,6930
2060,Broj,M,61,7246
2060,Broj,M,62,7998
2060,Broj,M,63,9521
2060,Broj,M,64,9526
2060,Broj,M,65,9674
2060,Broj,M,66,8136
2060,Broj,M,67,7877
2060,Broj,M,68,9051
2060,Broj,M,69,9934
2060,Broj,M,70,9917
2060,Broj,M,71,9796
2060,Broj,M,72,10172
2060,Broj,M,73,10165
2060,Broj,M,74,9951
2060,Broj,M,75,9890
2060,Broj,M,76,10009
2060,Broj,M,77,9485
2060,Broj,M,78,9327
2060,Broj,M,79,9206
2060,Broj,M,80,8666
2060,Broj,M,81,8299
2060,Broj,M,82,7913
2060,Broj,M,83,7477
2060,Broj,M,84,7243
2060,Broj,M,85,6592
2060,Broj,M,86,6022
2060,Broj,M,87,5500
2060,Broj,M,88,5209
2060,Broj,M,89,4616
2060,Broj,M,90,3941
2060,Broj,M,91,3735
2060,Broj,M,92,3227
2060,Broj,M,93,2847
2060,Broj,M,94,2441
2060,Broj,M,95,2044
2060,Broj,M,96,1668
2060,Broj,M,97,1355
2060,Broj,M,98,1086
2060,Broj,M,99,831
2060,Broj,M,100,605
2060,Broj,M,101,451
2060,Broj,M,102,295
2060,Broj,M,103,198
2060,Broj,M,104,135
2060,Broj,M,105,86
2060,Broj,M,106,52
2060,Broj,M,107,30
2060,Broj,M,108,16
2060,Broj,M,109,8
2060,Broj,M,110,4
2060,Broj,M,111,2
2060,Broj,M,112,1
2060,Broj,M,113,0
2060,Broj,M,114,0
2060,Broj,M,115,0
2060,Broj,M,116,0
2060,Broj,M,117,0
2060,Broj,M,118,0
2060,Broj,M,119,0
2060,Broj,M,120+,0
2065,Broj,M,Oba spola,527732
2065,Broj,M,0,3663
2065,Broj,M,1,3700
2065,Broj,M,2,3746
2065,Broj,M,3,3799
2065,Broj,M,4,3859
2065,Broj,M,5,3924
2065,Broj,M,6,3992
2065,Broj,M,7,4062
2065,Broj,M,8,4132
2065,Broj,M,9,4201
2065,Broj,M,10,4268
2065,Broj,M,11,4335
2065,Broj,M,12,4402
2065,Broj,M,13,4470
2065,Broj,M,14,4538
2065,Broj,M,15,4605
2065,Broj,M,16,4662
2065,Broj,M,17,4702
2065,Broj,M,18,4717
2065,Broj,M,19,4704
2065,Broj,M,20,4662
2065,Broj,M,21,4600
2065,Broj,M,22,4529
2065,Broj,M,23,4460
2065,Broj,M,24,4397
2065,Broj,M,25,4343
2065,Broj,M,26,4293
2065,Broj,M,27,4255
2065,Broj,M,28,4230
2065,Broj,M,29,4218
2065,Broj,M,30,4219
2065,Broj,M,31,4232
2065,Broj,M,32,4256
2065,Broj,M,33,4288
2065,Broj,M,34,4328
2065,Broj,M,35,4377
2065,Broj,M,36,4415
2065,Broj,M,37,4460
2065,Broj,M,38,4507
2065,Broj,M,39,4556
2065,Broj,M,40,4609
2065,Broj,M,41,4666
2065,Broj,M,42,4724
2065,Broj,M,43,4782
2065,Broj,M,44,4812
2065,Broj,M,45,5030
2065,Broj,M,46,4442
2065,Broj,M,47,4869
2065,Broj,M,48,4962
2065,Broj,M,49,5168
2065,Broj,M,50,4936
2065,Broj,M,51,5088
2065,Broj,M,52,5445
2065,Broj,M,53,5787
2065,Broj,M,54,5609
2065,Broj,M,55,5959
2065,Broj,M,56,6013
2065,Broj,M,57,6062
2065,Broj,M,58,5907
2065,Broj,M,59,5957
2065,Broj,M,60,6094
2065,Broj,M,61,6065
2065,Broj,M,62,6416
2065,Broj,M,63,6354
2065,Broj,M,64,6634
2065,Broj,M,65,6799
2065,Broj,M,66,7072
2065,Broj,M,67,7744
2065,Broj,M,68,9132
2065,Broj,M,69,9077
2065,Broj,M,70,9159
2065,Broj,M,71,7662
2065,Broj,M,72,7355
2065,Broj,M,73,8353
2065,Broj,M,74,9061
2065,Broj,M,75,8940
2065,Broj,M,76,8725
2065,Broj,M,77,8950
2065,Broj,M,78,8828
2065,Broj,M,79,8523
2065,Broj,M,80,8344
2065,Broj,M,81,8303
2065,Broj,M,82,7721
2065,Broj,M,83,7436
2065,Broj,M,84,7174
2065,Broj,M,85,6589
2065,Broj,M,86,6144
2065,Broj,M,87,5691
2065,Broj,M,88,5211
2065,Broj,M,89,4874
2065,Broj,M,90,4270
2065,Broj,M,91,3745
2065,Broj,M,92,3268
2065,Broj,M,93,2945
2065,Broj,M,94,2469
2065,Broj,M,95,1986
2065,Broj,M,96,1770
2065,Broj,M,97,1430
2065,Broj,M,98,1174
2065,Broj,M,99,931
2065,Broj,M,100,714
2065,Broj,M,101,528
2065,Broj,M,102,386
2065,Broj,M,103,276
2065,Broj,M,104,187
2065,Broj,M,105,119
2065,Broj,M,106,77
2065,Broj,M,107,43
2065,Broj,M,108,24
2065,Broj,M,109,13
2065,Broj,M,110,7
2065,Broj,M,111,3
2065,Broj,M,112,2
2065,Broj,M,113,1
2065,Broj,M,114,0
2065,Broj,M,115,0
2065,Broj,M,116,0
2065,Broj,M,117,0
2065,Broj,M,118,0
2065,Broj,M,119,0
2065,Broj,M,120+,0
2070,Broj,M,Oba spola,475030
2070,Broj,M,0,3303
2070,Broj,M,1,3332
2070,Broj,M,2,3368
2070,Broj,M,3,3412
2070,Broj,M,4,3463
2070,Broj,M,5,3520
2070,Broj,M,6,3582
2070,Broj,M,7,3647
2070,Broj,M,8,3714
2070,Broj,M,9,3782
2070,Broj,M,10,3849
2070,Broj,M,11,3915
2070,Broj,M,12,3981
2070,Broj,M,13,4048
2070,Broj,M,14,4113
2070,Broj,M,15,4175
2070,Broj,M,16,4229
2070,Broj,M,17,4265
2070,Broj,M,18,4278
2070,Broj,M,19,4264
2070,Broj,M,20,4224
2070,Broj,M,21,4164
2070,Broj,M,22,4096
2070,Broj,M,23,4031
2070,Broj,M,24,3973
2070,Broj,M,25,3922
2070,Broj,M,26,3879
2070,Broj,M,27,3843
2070,Broj,M,28,3814
2070,Broj,M,29,3795
2070,Broj,M,30,3787
2070,Broj,M,31,3783
2070,Broj,M,32,3790
2070,Broj,M,33,3804
2070,Broj,M,34,3825
2070,Broj,M,35,3851
2070,Broj,M,36,3882
2070,Broj,M,37,3918
2070,Broj,M,38,3961
2070,Broj,M,39,4009
2070,Broj,M,40,4067
2070,Broj,M,41,4118
2070,Broj,M,42,4176
2070,Broj,M,43,4237
2070,Broj,M,44,4300
2070,Broj,M,45,4366
2070,Broj,M,46,4434
2070,Broj,M,47,4502
2070,Broj,M,48,4571
2070,Broj,M,49,4610
2070,Broj,M,50,4846
2070,Broj,M,51,4292
2070,Broj,M,52,4726
2070,Broj,M,53,4821
2070,Broj,M,54,5035
2070,Broj,M,55,4823
2070,Broj,M,56,4981
2070,Broj,M,57,5335
2070,Broj,M,58,5677
2070,Broj,M,59,5516
2070,Broj,M,60,5869
2070,Broj,M,61,5930
2070,Broj,M,62,5986
2070,Broj,M,63,5839
2070,Broj,M,64,5882
2070,Broj,M,65,6000
2070,Broj,M,66,5952
2070,Broj,M,67,6258
2070,Broj,M,68,6162
2070,Broj,M,69,6387
2070,Broj,M,70,6494
2070,Broj,M,71,6695
