Year,UNIT_MEASURE,Općina,Spol,Vrsta poteškoće,Value
2013,Broj,Sarajevo-Vogošća,Ž,Komunikacija,124
2013,Broj,Zavidovići,Ž,Komunikacija,185
2013,Broj,Zenica,Ž,Komunikacija,474
2013,Broj,Žepče,Ž,Komunikacija,115
2013,Broj,Živinice,Ž,Komunikacija,335
2013,Broj,Banovići,Oba spola,Sa više poteškoća,640
2013,Broj,Bihać,Oba spola,Sa više poteškoća,1780
2013,Broj,Bosanska Krupa,Oba spola,Sa više poteškoća,911
2013,Broj,Bosanski Petrovac,Oba spola,Sa više poteškoća,272
2013,Broj,Bosansko Grahovo,Oba spola,Sa više poteškoća,148
2013,Broj,Breza,Oba spola,Sa više poteškoća,442
2013,Broj,Bugojno,Oba spola,Sa više poteškoća,921
2013,Broj,Busovača,Oba spola,Sa više poteškoća,450
2013,Broj,Bužim,Oba spola,Sa više poteškoća,438
2013,Broj,Cazin,Oba spola,Sa više poteškoća,1654
2013,Broj,Sarajevo-Centar,Oba spola,Sa više poteškoća,1789
2013,Broj,Čapljina,Oba spola,Sa više poteškoća,647
2013,Broj,Čelić,Oba spola,Sa više poteškoća,427
2013,Broj,Čitluk,Oba spola,Sa više poteškoća,418
2013,Broj,Doboj-Istok,Oba spola,Sa više poteškoća,403
2013,Broj,Doboj-Jug,Oba spola,Sa više poteškoća,115
2013,Broj,Dobretići,Oba spola,Sa više poteškoća,65
2013,Broj,Domaljevac-Šamac,Oba spola,Sa više poteškoća,171
2013,Broj,Donji Vakuf,Oba spola,Sa više poteškoća,406
2013,Broj,Drvar,Oba spola,Sa više poteškoća,398
2013,Broj,Foča-FBiH,Oba spola,Sa više poteškoća,72
2013,Broj,Fojnica,Oba spola,Sa više poteškoća,946
2013,Broj,Glamoč,Oba spola,Sa više poteškoća,203
2013,Broj,Goražde,Oba spola,Sa više poteškoća,907
2013,Broj,Gornji Vakuf-Uskoplje,Oba spola,Sa više poteškoća,478
2013,Broj,Gračanica,Oba spola,Sa više poteškoća,1298
2013,Broj,Gradačac,Oba spola,Sa više poteškoća,1151
2013,Broj,Grude,Oba spola,Sa više poteškoća,377
2013,Broj,Sarajevo-Hadžići,Oba spola,Sa više poteškoća,973
2013,Broj,Sarajevo-Ilidža,Oba spola,Sa više poteškoća,1907
2013,Broj,Sarajevo-Ilijaš,Oba spola,Sa više poteškoća,660
2013,Broj,Jablanica,Oba spola,Sa više poteškoća,274
2013,Broj,Jajce,Oba spola,Sa više poteškoća,757
2013,Broj,Kakanj,Oba spola,Sa više poteškoća,898
2013,Broj,Kalesija,Oba spola,Sa više poteškoća,1179
2013,Broj,Kiseljak,Oba spola,Sa više poteškoća,569
2013,Broj,Kladanj,Oba spola,Sa više poteškoća,389
2013,Broj,Ključ,Oba spola,Sa više poteškoća,349
2013,Broj,Konjic,Oba spola,Sa više poteškoća,720
2013,Broj,Kreševo,Oba spola,Sa više poteškoća,164
2013,Broj,Kupres-FBiH,Oba spola,Sa više poteškoća,141
2013,Broj,Livno,Oba spola,Sa više poteškoća,595
2013,Broj,Lukavac,Oba spola,Sa više poteškoća,2034
2013,Broj,Ljubuški,Oba spola,Sa više poteškoća,633
2013,Broj,Maglaj,Oba spola,Sa više poteškoća,770
2013,Broj,Mostar,Oba spola,Sa više poteškoća,2580
2013,Broj,Neum,Oba spola,Sa više poteškoća,107
2013,Broj,Sarajevo-Novi Grad,Oba spola,Sa više poteškoća,3772
2013,Broj,Novi Travnik,Oba spola,Sa više poteškoća,714
2013,Broj,Sarajevo-Novo Sarajevo,Oba spola,Sa više poteškoća,1938
2013,Broj,Odžak,Oba spola,Sa više poteškoća,393
2013,Broj,Olovo,Oba spola,Sa više poteškoća,431
2013,Broj,Orašje,Oba spola,Sa više poteškoća,563
2013,Broj,Pale-FBiH,Oba spola,Sa više poteškoća,51
2013,Broj,Posušje,Oba spola,Sa više poteškoća,398
2013,Broj,Prozor,Oba spola,Sa više poteškoća,232
2013,Broj,Ravno,Oba spola,Sa više poteškoća,40
2013,Broj,Sanski Most,Oba spola,Sa više poteškoća,831
2013,Broj,Sapna,Oba spola,Sa više poteškoća,215
2013,Broj,Srebrenik,Oba spola,Sa više poteškoća,1583
2013,Broj,Sarajevo-Stari Grad,Oba spola,Sa više poteškoća,1390
2013,Broj,Stolac,Oba spola,Sa više poteškoća,430
2013,Broj,Široki Brijeg,Oba spola,Sa više poteškoća,486
2013,Broj,Teočak,Oba spola,Sa više poteškoća,177
2013,Broj,Tešanj,Oba spola,Sa više poteškoća,1103
2013,Broj,Tomislavgrad,Oba spola,Sa više poteškoća,368
2013,Broj,Travnik,Oba spola,Sa više poteškoća,1480
2013,Broj,Trnovo-FBiH,Oba spola,Sa više poteškoća,74
2013,Broj,Tuzla,Oba spola,Sa više poteškoća,5315
2013,Broj,Usora,Oba spola,Sa više poteškoća,148
2013,Broj,Vareš,Oba spola,Sa više poteškoća,482
2013,Broj,Velika Kladuša,Oba spola,Sa više poteškoća,1323
2013,Broj,Visoko,Oba spola,Sa više poteškoća,1069
2013,Broj,Vitez,Oba spola,Sa više poteškoća,737
2013,Broj,Sarajevo-Vogošća,Oba spola,Sa više poteškoća,939
2013,Broj,Zavidovići,Oba spola,Sa više poteškoća,1338
2013,Broj,Zenica,Oba spola,Sa više poteškoća,3314
2013,Broj,Žepče,Oba spola,Sa više poteškoća,814
2013,Broj,Živinice,Oba spola,Sa više poteškoća,2382
2013,Broj,Banovići,M,Sa više poteškoća,229
2013,Broj,Bihać,M,Sa više poteškoća,782
2013,Broj,Bosanska Krupa,M,Sa više poteškoća,431
2013,Broj,Bosanski Petrovac,M,Sa više poteškoća,117
2013,Broj,Bosansko Grahovo,M,Sa više poteškoća,56
2013,Broj,Breza,M,Sa više poteškoća,194
2013,Broj,Bugojno,M,Sa više poteškoća,408
2013,Broj,Busovača,M,Sa više poteškoća,206
2013,Broj,Bužim,M,Sa više poteškoća,228
2013,Broj,Cazin,M,Sa više poteškoća,779
2013,Broj,Sarajevo-Centar,M,Sa više poteškoća,668
2013,Broj,Čapljina,M,Sa više poteškoća,293
2013,Broj,Čelić,M,Sa više poteškoća,185
2013,Broj,Čitluk,M,Sa više poteškoća,179
2013,Broj,Doboj-Istok,M,Sa više poteškoća,186
2013,Broj,Doboj-Jug,M,Sa više poteškoća,52
2013,Broj,Dobretići,M,Sa više poteškoća,42
2013,Broj,Domaljevac-Šamac,M,Sa više poteškoća,81
2013,Broj,Donji Vakuf,M,Sa više poteškoća,200
2013,Broj,Drvar,M,Sa više poteškoća,148
2013,Broj,Foča-FBiH,M,Sa više poteškoća,31
2013,Broj,Fojnica,M,Sa više poteškoća,477
2013,Broj,Glamoč,M,Sa više poteškoća,89
2013,Broj,Goražde,M,Sa više poteškoća,372
2013,Broj,Gornji Vakuf-Uskoplje,M,Sa više poteškoća,215
2013,Broj,Gračanica,M,Sa više poteškoća,551
2013,Broj,Gradačac,M,Sa više poteškoća,487
2013,Broj,Grude,M,Sa više poteškoća,159
2013,Broj,Sarajevo-Hadžići,M,Sa više poteškoća,446
2013,Broj,Sarajevo-Ilidža,M,Sa više poteškoća,763
2013,Broj,Sarajevo-Ilijaš,M,Sa više poteškoća,275
2013,Broj,Jablanica,M,Sa više poteškoća,112
2013,Broj,Jajce,M,Sa više poteškoća,337
2013,Broj,Kakanj,M,Sa više poteškoća,371
2013,Broj,Kalesija,M,Sa više poteškoća,521
2013,Broj,Kiseljak,M,Sa više poteškoća,245
2013,Broj,Kladanj,M,Sa više poteškoća,156
2013,Broj,Ključ,M,Sa više poteškoća,143
2013,Broj,Konjic,M,Sa više poteškoća,300
2013,Broj,Kreševo,M,Sa više poteškoća,61
2013,Broj,Kupres-FBiH,M,Sa više poteškoća,57
2013,Broj,Livno,M,Sa više poteškoća,265
2013,Broj,Lukavac,M,Sa više poteškoća,794
2013,Broj,Ljubuški,M,Sa više poteškoća,258
2013,Broj,Maglaj,M,Sa više poteškoća,313
2013,Broj,Mostar,M,Sa više poteškoća,1081
2013,Broj,Neum,M,Sa više poteškoća,41
2013,Broj,Sarajevo-Novi Grad,M,Sa više poteškoća,1445
2013,Broj,Novi Travnik,M,Sa više poteškoća,329
2013,Broj,Sarajevo-Novo Sarajevo,M,Sa više poteškoća,722
2013,Broj,Odžak,M,Sa više poteškoća,169
2013,Broj,Olovo,M,Sa više poteškoća,153
2013,Broj,Orašje,M,Sa više poteškoća,232
2013,Broj,Pale-FBiH,M,Sa više poteškoća,20
2013,Broj,Posušje,M,Sa više poteškoća,210
2013,Broj,Prozor,M,Sa više poteškoća,97
2013,Broj,Ravno,M,Sa više poteškoća,15
2013,Broj,Sanski Most,M,Sa više poteškoća,376
2013,Broj,Sapna,M,Sa više poteškoća,102
2013,Broj,Srebrenik,M,Sa više poteškoća,613
2013,Broj,Sarajevo-Stari Grad,M,Sa više poteškoća,536
2013,Broj,Stolac,M,Sa više poteškoća,192
2013,Broj,Široki Brijeg,M,Sa više poteškoća,205
2013,Broj,Teočak,M,Sa više poteškoća,70
2013,Broj,Tešanj,M,Sa više poteškoća,451
2013,Broj,Tomislavgrad,M,Sa više poteškoća,159
2013,Broj,Travnik,M,Sa više poteškoća,616
2013,Broj,Trnovo-FBiH,M,Sa više poteškoća,31
2013,Broj,Tuzla,M,Sa više poteškoća,2063
2013,Broj,Usora,M,Sa više poteškoća,59
2013,Broj,Vareš,M,Sa više poteškoća,189
2013,Broj,Velika Kladuša,M,Sa više poteškoća,588
2013,Broj,Visoko,M,Sa više poteškoća,464
2013,Broj,Vitez,M,Sa više poteškoća,305
2013,Broj,Sarajevo-Vogošća,M,Sa više poteškoća,392
2013,Broj,Zavidovići,M,Sa više poteškoća,583
2013,Broj,Zenica,M,Sa više poteškoća,1372
2013,Broj,Žepče,M,Sa više poteškoća,347
2013,Broj,Živinice,M,Sa više poteškoća,984
2013,Broj,Banovići,Ž,Sa više poteškoća,411
2013,Broj,Bihać,Ž,Sa više poteškoća,998
2013,Broj,Bosanska Krupa,Ž,Sa više poteškoća,480
2013,Broj,Bosanski Petrovac,Ž,Sa više poteškoća,155
2013,Broj,Bosansko Grahovo,Ž,Sa više poteškoća,92
2013,Broj,Breza,Ž,Sa više poteškoća,248
2013,Broj,Bugojno,Ž,Sa više poteškoća,513
2013,Broj,Busovača,Ž,Sa više poteškoća,244
2013,Broj,Bužim,Ž,Sa više poteškoća,210
2013,Broj,Cazin,Ž,Sa više poteškoća,875
2013,Broj,Sarajevo-Centar,Ž,Sa više poteškoća,1121
2013,Broj,Čapljina,Ž,Sa više poteškoća,354
2013,Broj,Čelić,Ž,Sa više poteškoća,242
2013,Broj,Čitluk,Ž,Sa više poteškoća,239
2013,Broj,Doboj-Istok,Ž,Sa više poteškoća,217
2013,Broj,Doboj-Jug,Ž,Sa više poteškoća,63
2013,Broj,Dobretići,Ž,Sa više poteškoća,23
2013,Broj,Domaljevac-Šamac,Ž,Sa više poteškoća,90
2013,Broj,Donji Vakuf,Ž,Sa više poteškoća,206
2013,Broj,Drvar,Ž,Sa više poteškoća,250
2013,Broj,Foča-FBiH,Ž,Sa više poteškoća,41
2013,Broj,Fojnica,Ž,Sa više poteškoća,469
2013,Broj,Glamoč,Ž,Sa više poteškoća,114
2013,Broj,Goražde,Ž,Sa više poteškoća,535
2013,Broj,Gornji Vakuf-Uskoplje,Ž,Sa više poteškoća,263
2013,Broj,Gračanica,Ž,Sa više poteškoća,747
2013,Broj,Gradačac,Ž,Sa više poteškoća,664
2013,Broj,Grude,Ž,Sa više poteškoća,218
2013,Broj,Sarajevo-Hadžići,Ž,Sa više poteškoća,527
2013,Broj,Sarajevo-Ilidža,Ž,Sa više poteškoća,1144
2013,Broj,Sarajevo-Ilijaš,Ž,Sa više poteškoća,385
2013,Broj,Jablanica,Ž,Sa više poteškoća,162
2013,Broj,Jajce,Ž,Sa više poteškoća,420
2013,Broj,Kakanj,Ž,Sa više poteškoća,527
2013,Broj,Kalesija,Ž,Sa više poteškoća,658
2013,Broj,Kiseljak,Ž,Sa više poteškoća,324
2013,Broj,Kladanj,Ž,Sa više poteškoća,233
2013,Broj,Ključ,Ž,Sa više poteškoća,206
2013,Broj,Konjic,Ž,Sa više poteškoća,420
2013,Broj,Kreševo,Ž,Sa više poteškoća,103
2013,Broj,Kupres-FBiH,Ž,Sa više poteškoća,84
2013,Broj,Livno,Ž,Sa više poteškoća,330
2013,Broj,Lukavac,Ž,Sa više poteškoća,1240
2013,Broj,Ljubuški,Ž,Sa više poteškoća,375
2013,Broj,Maglaj,Ž,Sa više poteškoća,457
2013,Broj,Mostar,Ž,Sa više poteškoća,1499
2013,Broj,Neum,Ž,Sa više poteškoća,66
2013,Broj,Sarajevo-Novi Grad,Ž,Sa više poteškoća,2327
2013,Broj,Novi Travnik,Ž,Sa više poteškoća,385
2013,Broj,Sarajevo-Novo Sarajevo,Ž,Sa više poteškoća,1216
2013,Broj,Odžak,Ž,Sa više poteškoća,224
2013,Broj,Olovo,Ž,Sa više poteškoća,278
2013,Broj,Orašje,Ž,Sa više poteškoća,331
2013,Broj,Pale-FBiH,Ž,Sa više poteškoća,31
2013,Broj,Posušje,Ž,Sa više poteškoća,188
2013,Broj,Prozor,Ž,Sa više poteškoća,135
2013,Broj,Ravno,Ž,Sa više poteškoća,25
2013,Broj,Sanski Most,Ž,Sa više poteškoća,455
2013,Broj,Sapna,Ž,Sa više poteškoća,113
2013,Broj,Srebrenik,Ž,Sa više poteškoća,970
2013,Broj,Sarajevo-Stari Grad,Ž,Sa više poteškoća,854
2013,Broj,Stolac,Ž,Sa više poteškoća,238
2013,Broj,Široki Brijeg,Ž,Sa više poteškoća,281
2013,Broj,Teočak,Ž,Sa više poteškoća,107
2013,Broj,Tešanj,Ž,Sa više poteškoća,652
2013,Broj,Tomislavgrad,Ž,Sa više poteškoća,209
2013,Broj,Travnik,Ž,Sa više poteškoća,864
2013,Broj,Trnovo-FBiH,Ž,Sa više poteškoća,43
2013,Broj,Tuzla,Ž,Sa više poteškoća,3252
2013,Broj,Usora,Ž,Sa više poteškoća,89
2013,Broj,Vareš,Ž,Sa više poteškoća,293
2013,Broj,Velika Kladuša,Ž,Sa više poteškoća,735
2013,Broj,Visoko,Ž,Sa više poteškoća,605
2013,Broj,Vitez,Ž,Sa više poteškoća,432
2013,Broj,Sarajevo-Vogošća,Ž,Sa više poteškoća,547
2013,Broj,Zavidovići,Ž,Sa više poteškoća,755
2013,Broj,Zenica,Ž,Sa više poteškoća,1942
2013,Broj,Žepče,Ž,Sa više poteškoća,467
2013,Broj,Živinice,Ž,Sa više poteškoća,1398
