Year,UNIT_MEASURE,Općina,Spol,Starosna dob,Value
2013,Broj,Žepče,M,30-34,1167
2013,Broj,Živinice,M,30-34,2081
2013,Broj,Banovići,M,35-39,834
2013,Broj,Bihać,M,35-39,1991
2013,Broj,Bosanska Krupa,M,35-39,930
2013,Broj,Bosanski Petrovac,M,35-39,211
2013,Broj,Bosansko Grahovo,M,35-39,60
2013,Broj,Breza,M,35-39,471
2013,Broj,Bugojno,M,35-39,1147
2013,Broj,Busovača,M,35-39,682
2013,Broj,Bužim,M,35-39,850
2013,Broj,Cazin,M,35-39,2839
2013,Broj,Sarajevo-Centar,M,35-39,1775
2013,Broj,Čapljina,M,35-39,830
2013,Broj,Čelić,M,35-39,375
2013,Broj,Čitluk,M,35-39,553
2013,Broj,Doboj-Istok,M,35-39,353
2013,Broj,Doboj-Jug,M,35-39,159
2013,Broj,Dobretići,M,35-39,106
2013,Broj,Domaljevac-Šamac,M,35-39,154
2013,Broj,Donji Vakuf,M,35-39,484
2013,Broj,Drvar,M,35-39,226
2013,Broj,Foča-FBiH,M,35-39,70
2013,Broj,Fojnica,M,35-39,404
2013,Broj,Glamoč,M,35-39,141
2013,Broj,Goražde,M,35-39,640
2013,Broj,Gornji Vakuf-Uskoplje,M,35-39,831
2013,Broj,Gračanica,M,35-39,1493
2013,Broj,Gradačac,M,35-39,1434
2013,Broj,Grude,M,35-39,542
2013,Broj,Sarajevo-Hadžići,M,35-39,825
2013,Broj,Sarajevo-Ilidža,M,35-39,2245
2013,Broj,Sarajevo-Ilijaš,M,35-39,695
2013,Broj,Jablanica,M,35-39,341
2013,Broj,Jajce,M,35-39,1134
2013,Broj,Kakanj,M,35-39,1295
2013,Broj,Kalesija,M,35-39,1245
2013,Broj,Kiseljak,M,35-39,721
2013,Broj,Kladanj,M,35-39,446
2013,Broj,Ključ,M,35-39,701
2013,Broj,Konjic,M,35-39,907
2013,Broj,Kreševo,M,35-39,151
2013,Broj,Krupa Na Uni,M,35-39,53
2013,Broj,Kupres-FBiH,M,35-39,176
2013,Broj,Livno,M,35-39,1205
2013,Broj,Lukavac,M,35-39,1430
2013,Broj,Ljubuški,M,35-39,947
2013,Broj,Maglaj,M,35-39,863
2013,Broj,Mostar,M,35-39,3553
2013,Broj,Neum,M,35-39,125
2013,Broj,Sarajevo-Novi Grad,M,35-39,4592
2013,Broj,Novi Travnik,M,35-39,813
2013,Broj,Sarajevo-Novo Sarajevo,M,35-39,2165
2013,Broj,Odžak,M,35-39,680
2013,Broj,Olovo,M,35-39,340
2013,Broj,Orašje,M,35-39,710
2013,Broj,Pale-FBiH,M,35-39,28
2013,Broj,Posušje,M,35-39,652
2013,Broj,Prozor,M,35-39,508
2013,Broj,Ravno,M,35-39,100
2013,Broj,Sanski Most,M,35-39,1692
2013,Broj,Sapna,M,35-39,502
2013,Broj,Srebrenik,M,35-39,1354
2013,Broj,Sarajevo-Stari Grad,M,35-39,1156
2013,Broj,Stolac,M,35-39,474
2013,Broj,Široki Brijeg,M,35-39,848
2013,Broj,Teočak,M,35-39,308
2013,Broj,Tešanj,M,35-39,1659
2013,Broj,Tomislavgrad,M,35-39,1142
2013,Broj,Travnik,M,35-39,2083
2013,Broj,Trnovo-FBiH,M,35-39,38
2013,Broj,Tuzla,M,35-39,3602
2013,Broj,Usora,M,35-39,226
2013,Broj,Vareš,M,35-39,255
2013,Broj,Velika Kladuša,M,35-39,1653
2013,Broj,Visoko,M,35-39,1461
2013,Broj,Vitez,M,35-39,924
2013,Broj,Sarajevo-Vogošća,M,35-39,981
2013,Broj,Zavidovići,M,35-39,1331
2013,Broj,Zenica,M,35-39,3963
2013,Broj,Žepče,M,35-39,1111
2013,Broj,Živinice,M,35-39,1998
2013,Broj,Banovići,M,40-44,881
2013,Broj,Bihać,M,40-44,1946
2013,Broj,Bosanska Krupa,M,40-44,873
2013,Broj,Bosanski Petrovac,M,40-44,232
2013,Broj,Bosansko Grahovo,M,40-44,94
2013,Broj,Breza,M,40-44,426
2013,Broj,Bugojno,M,40-44,1179
2013,Broj,Busovača,M,40-44,643
2013,Broj,Bužim,M,40-44,736
2013,Broj,Cazin,M,40-44,2738
2013,Broj,Sarajevo-Centar,M,40-44,1552
2013,Broj,Čapljina,M,40-44,882
2013,Broj,Čelić,M,40-44,439
2013,Broj,Čitluk,M,40-44,587
2013,Broj,Doboj-Istok,M,40-44,380
2013,Broj,Doboj-Jug,M,40-44,167
2013,Broj,Dobretići,M,40-44,94
2013,Broj,Domaljevac-Šamac,M,40-44,208
2013,Broj,Donji Vakuf,M,40-44,499
2013,Broj,Drvar,M,40-44,228
2013,Broj,Foča-FBiH,M,40-44,66
2013,Broj,Fojnica,M,40-44,476
2013,Broj,Glamoč,M,40-44,140
2013,Broj,Goražde,M,40-44,610
2013,Broj,Gornji Vakuf-Uskoplje,M,40-44,839
2013,Broj,Gračanica,M,40-44,1523
2013,Broj,Gradačac,M,40-44,1490
2013,Broj,Grude,M,40-44,595
2013,Broj,Sarajevo-Hadžići,M,40-44,832
2013,Broj,Sarajevo-Ilidža,M,40-44,2208
2013,Broj,Sarajevo-Ilijaš,M,40-44,645
2013,Broj,Jablanica,M,40-44,334
2013,Broj,Jajce,M,40-44,1073
2013,Broj,Kakanj,M,40-44,1270
2013,Broj,Kalesija,M,40-44,1255
2013,Broj,Kiseljak,M,40-44,721
2013,Broj,Kladanj,M,40-44,470
2013,Broj,Ključ,M,40-44,683
2013,Broj,Konjic,M,40-44,917
2013,Broj,Kreševo,M,40-44,173
2013,Broj,Krupa Na Uni,M,40-44,70
2013,Broj,Kupres-FBiH,M,40-44,173
2013,Broj,Livno,M,40-44,1295
2013,Broj,Lukavac,M,40-44,1465
2013,Broj,Ljubuški,M,40-44,1007
2013,Broj,Maglaj,M,40-44,819
2013,Broj,Mostar,M,40-44,3389
2013,Broj,Neum,M,40-44,154
2013,Broj,Sarajevo-Novi Grad,M,40-44,3746
2013,Broj,Novi Travnik,M,40-44,882
2013,Broj,Sarajevo-Novo Sarajevo,M,40-44,1840
2013,Broj,Odžak,M,40-44,772
2013,Broj,Olovo,M,40-44,329
2013,Broj,Orašje,M,40-44,897
2013,Broj,Pale-FBiH,M,40-44,24
2013,Broj,Posušje,M,40-44,764
2013,Broj,Prozor,M,40-44,520
2013,Broj,Ravno,M,40-44,130
2013,Broj,Sanski Most,M,40-44,1724
2013,Broj,Sapna,M,40-44,482
2013,Broj,Srebrenik,M,40-44,1469
2013,Broj,Sarajevo-Stari Grad,M,40-44,1048
2013,Broj,Stolac,M,40-44,523
2013,Broj,Široki Brijeg,M,40-44,950
2013,Broj,Teočak,M,40-44,302
2013,Broj,Tešanj,M,40-44,1608
2013,Broj,Tomislavgrad,M,40-44,1268
2013,Broj,Travnik,M,40-44,1982
2013,Broj,Trnovo-FBiH,M,40-44,43
2013,Broj,Tuzla,M,40-44,3296
2013,Broj,Usora,M,40-44,269
2013,Broj,Vareš,M,40-44,291
2013,Broj,Velika Kladuša,M,40-44,1304
2013,Broj,Visoko,M,40-44,1386
2013,Broj,Vitez,M,40-44,863
2013,Broj,Sarajevo-Vogošća,M,40-44,831
2013,Broj,Zavidovići,M,40-44,1240
2013,Broj,Zenica,M,40-44,3672
2013,Broj,Žepče,M,40-44,1178
2013,Broj,Živinice,M,40-44,2083
2013,Broj,Banovići,M,45-49,932
2013,Broj,Bihać,M,45-49,2182
2013,Broj,Bosanska Krupa,M,45-49,899
2013,Broj,Bosanski Petrovac,M,45-49,274
2013,Broj,Bosansko Grahovo,M,45-49,99
2013,Broj,Breza,M,45-49,572
2013,Broj,Bugojno,M,45-49,1196
2013,Broj,Busovača,M,45-49,737
2013,Broj,Bužim,M,45-49,642
2013,Broj,Cazin,M,45-49,2632
2013,Broj,Sarajevo-Centar,M,45-49,1718
2013,Broj,Čapljina,M,45-49,1032
2013,Broj,Čelić,M,45-49,427
2013,Broj,Čitluk,M,45-49,696
2013,Broj,Doboj-Istok,M,45-49,434
2013,Broj,Doboj-Jug,M,45-49,163
2013,Broj,Dobretići,M,45-49,90
2013,Broj,Domaljevac-Šamac,M,45-49,257
2013,Broj,Donji Vakuf,M,45-49,532
2013,Broj,Drvar,M,45-49,241
2013,Broj,Foča-FBiH,M,45-49,71
2013,Broj,Fojnica,M,45-49,481
2013,Broj,Glamoč,M,45-49,143
2013,Broj,Goražde,M,45-49,725
2013,Broj,Gornji Vakuf-Uskoplje,M,45-49,842
2013,Broj,Gračanica,M,45-49,1588
2013,Broj,Gradačac,M,45-49,1468
2013,Broj,Grude,M,45-49,695
2013,Broj,Sarajevo-Hadžići,M,45-49,906
2013,Broj,Sarajevo-Ilidža,M,45-49,2352
2013,Broj,Sarajevo-Ilijaš,M,45-49,653
2013,Broj,Jablanica,M,45-49,383
2013,Broj,Jajce,M,45-49,1064
2013,Broj,Kakanj,M,45-49,1431
2013,Broj,Kalesija,M,45-49,1357
2013,Broj,Kiseljak,M,45-49,748
2013,Broj,Kladanj,M,45-49,512
2013,Broj,Ključ,M,45-49,666
2013,Broj,Konjic,M,45-49,966
2013,Broj,Kreševo,M,45-49,186
2013,Broj,Krupa Na Uni,M,45-49,75
2013,Broj,Kupres-FBiH,M,45-49,223
2013,Broj,Livno,M,45-49,1310
2013,Broj,Lukavac,M,45-49,1696
2013,Broj,Ljubuški,M,45-49,1090
2013,Broj,Maglaj,M,45-49,935
2013,Broj,Mostar,M,45-49,3709
2013,Broj,Neum,M,45-49,210
2013,Broj,Sarajevo-Novi Grad,M,45-49,3938
2013,Broj,Novi Travnik,M,45-49,913
2013,Broj,Sarajevo-Novo Sarajevo,M,45-49,2007
2013,Broj,Odžak,M,45-49,926
2013,Broj,Olovo,M,45-49,376
2013,Broj,Orašje,M,45-49,1012
2013,Broj,Pale-FBiH,M,45-49,42
2013,Broj,Posušje,M,45-49,830
2013,Broj,Prozor,M,45-49,567
2013,Broj,Ravno,M,45-49,115
2013,Broj,Sanski Most,M,45-49,1796
2013,Broj,Sapna,M,45-49,440
2013,Broj,Srebrenik,M,45-49,1409
2013,Broj,Sarajevo-Stari Grad,M,45-49,1153
2013,Broj,Stolac,M,45-49,625
2013,Broj,Široki Brijeg,M,45-49,1160
2013,Broj,Teočak,M,45-49,262
2013,Broj,Tešanj,M,45-49,1592
2013,Broj,Tomislavgrad,M,45-49,1263
2013,Broj,Travnik,M,45-49,1966
2013,Broj,Trnovo-FBiH,M,45-49,48
2013,Broj,Tuzla,M,45-49,3872
2013,Broj,Usora,M,45-49,354
2013,Broj,Vareš,M,45-49,349
2013,Broj,Velika Kladuša,M,45-49,1170
2013,Broj,Visoko,M,45-49,1386
2013,Broj,Vitez,M,45-49,1006
2013,Broj,Sarajevo-Vogošća,M,45-49,820
2013,Broj,Zavidovići,M,45-49,1367
2013,Broj,Zenica,M,45-49,4040
2013,Broj,Žepče,M,45-49,1307
2013,Broj,Živinice,M,45-49,2318
2013,Broj,Banovići,M,50-54,1002
2013,Broj,Bihać,M,50-54,2151
2013,Broj,Bosanska Krupa,M,50-54,956
2013,Broj,Bosanski Petrovac,M,50-54,328
2013,Broj,Bosansko Grahovo,M,50-54,124
2013,Broj,Breza,M,50-54,621
2013,Broj,Bugojno,M,50-54,1159
2013,Broj,Busovača,M,50-54,724
2013,Broj,Bužim,M,50-54,555
2013,Broj,Cazin,M,50-54,2396
2013,Broj,Sarajevo-Centar,M,50-54,1842
2013,Broj,Čapljina,M,50-54,1017
2013,Broj,Čelić,M,50-54,391
2013,Broj,Čitluk,M,50-54,708
2013,Broj,Doboj-Istok,M,50-54,414
2013,Broj,Doboj-Jug,M,50-54,161
2013,Broj,Dobretići,M,50-54,97
2013,Broj,Domaljevac-Šamac,M,50-54,194
2013,Broj,Donji Vakuf,M,50-54,520
2013,Broj,Drvar,M,50-54,262
2013,Broj,Foča-FBiH,M,50-54,79
2013,Broj,Fojnica,M,50-54,575
2013,Broj,Glamoč,M,50-54,148
2013,Broj,Goražde,M,50-54,821
2013,Broj,Gornji Vakuf-Uskoplje,M,50-54,781
2013,Broj,Gračanica,M,50-54,1633
2013,Broj,Gradačac,M,50-54,1388
2013,Broj,Grude,M,50-54,745
2013,Broj,Sarajevo-Hadžići,M,50-54,941
2013,Broj,Sarajevo-Ilidža,M,50-54,2472
2013,Broj,Sarajevo-Ilijaš,M,50-54,692
2013,Broj,Jablanica,M,50-54,458
2013,Broj,Jajce,M,50-54,999
2013,Broj,Kakanj,M,50-54,1527
2013,Broj,Kalesija,M,50-54,1334
2013,Broj,Kiseljak,M,50-54,806
2013,Broj,Kladanj,M,50-54,494
2013,Broj,Ključ,M,50-54,671
2013,Broj,Konjic,M,50-54,960
2013,Broj,Kreševo,M,50-54,243
2013,Broj,Krupa Na Uni,M,50-54,78
2013,Broj,Kupres-FBiH,M,50-54,267
2013,Broj,Livno,M,50-54,1377
2013,Broj,Lukavac,M,50-54,2031
2013,Broj,Ljubuški,M,50-54,1089
2013,Broj,Maglaj,M,50-54,905
2013,Broj,Mostar,M,50-54,3958
2013,Broj,Neum,M,50-54,213
2013,Broj,Sarajevo-Novi Grad,M,50-54,3915
2013,Broj,Novi Travnik,M,50-54,927
2013,Broj,Sarajevo-Novo Sarajevo,M,50-54,2285
2013,Broj,Odžak,M,50-54,806
2013,Broj,Olovo,M,50-54,495
2013,Broj,Orašje,M,50-54,868
2013,Broj,Pale-FBiH,M,50-54,39
2013,Broj,Posušje,M,50-54,756
2013,Broj,Prozor,M,50-54,526
2013,Broj,Ravno,M,50-54,154
2013,Broj,Sanski Most,M,50-54,1709
2013,Broj,Sapna,M,50-54,364
2013,Broj,Srebrenik,M,50-54,1532
2013,Broj,Sarajevo-Stari Grad,M,50-54,1324
2013,Broj,Stolac,M,50-54,617
2013,Broj,Široki Brijeg,M,50-54,1171
2013,Broj,Teočak,M,50-54,302
2013,Broj,Tešanj,M,50-54,1548
2013,Broj,Tomislavgrad,M,50-54,1247
2013,Broj,Travnik,M,50-54,1915
2013,Broj,Trnovo-FBiH,M,50-54,62
2013,Broj,Tuzla,M,50-54,4654
2013,Broj,Usora,M,50-54,285
2013,Broj,Vareš,M,50-54,448
2013,Broj,Velika Kladuša,M,50-54,1212
2013,Broj,Visoko,M,50-54,1492
2013,Broj,Vitez,M,50-54,1032
2013,Broj,Sarajevo-Vogošća,M,50-54,952
2013,Broj,Zavidovići,M,50-54,1462
2013,Broj,Zenica,M,50-54,4379
2013,Broj,Žepče,M,50-54,1230
2013,Broj,Živinice,M,50-54,2366
2013,Broj,Banovići,M,55-59,826
2013,Broj,Bihać,M,55-59,1800
2013,Broj,Bosanska Krupa,M,55-59,816
2013,Broj,Bosanski Petrovac,M,55-59,325
2013,Broj,Bosansko Grahovo,M,55-59,143
2013,Broj,Breza,M,55-59,591
2013,Broj,Bugojno,M,55-59,1030
2013,Broj,Busovača,M,55-59,615
2013,Broj,Bužim,M,55-59,463
2013,Broj,Cazin,M,55-59,1717
2013,Broj,Sarajevo-Centar,M,55-59,2033
2013,Broj,Čapljina,M,55-59,915
2013,Broj,Čelić,M,55-59,341
2013,Broj,Čitluk,M,55-59,568
2013,Broj,Doboj-Istok,M,55-59,313
2013,Broj,Doboj-Jug,M,55-59,137
2013,Broj,Dobretići,M,55-59,54
2013,Broj,Domaljevac-Šamac,M,55-59,161
2013,Broj,Donji Vakuf,M,55-59,473
2013,Broj,Drvar,M,55-59,289
2013,Broj,Foča-FBiH,M,55-59,81
2013,Broj,Fojnica,M,55-59,481
2013,Broj,Glamoč,M,55-59,145
2013,Broj,Goražde,M,55-59,858
2013,Broj,Gornji Vakuf-Uskoplje,M,55-59,673
2013,Broj,Gračanica,M,55-59,1431
2013,Broj,Gradačac,M,55-59,1181
2013,Broj,Grude,M,55-59,588
2013,Broj,Sarajevo-Hadžići,M,55-59,822
2013,Broj,Sarajevo-Ilidža,M,55-59,2187
2013,Broj,Sarajevo-Ilijaš,M,55-59,643
2013,Broj,Jablanica,M,55-59,427
2013,Broj,Jajce,M,55-59,905
2013,Broj,Kakanj,M,55-59,1212
2013,Broj,Kalesija,M,55-59,1109
2013,Broj,Kiseljak,M,55-59,762
2013,Broj,Kladanj,M,55-59,409
2013,Broj,Ključ,M,55-59,573
2013,Broj,Konjic,M,55-59,925
2013,Broj,Kreševo,M,55-59,205
2013,Broj,Krupa Na Uni,M,55-59,74
2013,Broj,Kupres-FBiH,M,55-59,203
2013,Broj,Livno,M,55-59,1219
2013,Broj,Lukavac,M,55-59,1719
2013,Broj,Ljubuški,M,55-59,957
2013,Broj,Maglaj,M,55-59,814
2013,Broj,Mostar,M,55-59,3703
2013,Broj,Neum,M,55-59,201
2013,Broj,Sarajevo-Novi Grad,M,55-59,3863
2013,Broj,Novi Travnik,M,55-59,796
2013,Broj,Sarajevo-Novo Sarajevo,M,55-59,2218
2013,Broj,Odžak,M,55-59,614
2013,Broj,Olovo,M,55-59,464
2013,Broj,Orašje,M,55-59,668
2013,Broj,Pale-FBiH,M,55-59,30
2013,Broj,Posušje,M,55-59,614
2013,Broj,Prozor,M,55-59,509
2013,Broj,Ravno,M,55-59,140
2013,Broj,Sanski Most,M,55-59,1416
2013,Broj,Sapna,M,55-59,301
2013,Broj,Srebrenik,M,55-59,1234
2013,Broj,Sarajevo-Stari Grad,M,55-59,1505
2013,Broj,Stolac,M,55-59,519
2013,Broj,Široki Brijeg,M,55-59,964
2013,Broj,Teočak,M,55-59,265
2013,Broj,Tešanj,M,55-59,1293
2013,Broj,Tomislavgrad,M,55-59,1092
2013,Broj,Travnik,M,55-59,1753
2013,Broj,Trnovo-FBiH,M,55-59,70
2013,Broj,Tuzla,M,55-59,4272
2013,Broj,Usora,M,55-59,213
2013,Broj,Vareš,M,55-59,372
2013,Broj,Velika Kladuša,M,55-59,1131
2013,Broj,Visoko,M,55-59,1406
2013,Broj,Vitez,M,55-59,818
2013,Broj,Sarajevo-Vogošća,M,55-59,879
2013,Broj,Zavidovići,M,55-59,1214
2013,Broj,Zenica,M,55-59,4033
2013,Broj,Žepče,M,55-59,950
2013,Broj,Živinice,M,55-59,1909
2013,Broj,Banovići,M,60-64,571
2013,Broj,Bihać,M,60-64,1404
2013,Broj,Bosanska Krupa,M,60-64,646
2013,Broj,Bosanski Petrovac,M,60-64,257
2013,Broj,Bosansko Grahovo,M,60-64,121
2013,Broj,Breza,M,60-64,431
2013,Broj,Bugojno,M,60-64,756
2013,Broj,Busovača,M,60-64,437
2013,Broj,Bužim,M,60-64,297
2013,Broj,Cazin,M,60-64,1285
2013,Broj,Sarajevo-Centar,M,60-64,1772
2013,Broj,Čapljina,M,60-64,673
2013,Broj,Čelić,M,60-64,253
2013,Broj,Čitluk,M,60-64,348
2013,Broj,Doboj-Istok,M,60-64,257
2013,Broj,Doboj-Jug,M,60-64,105
2013,Broj,Dobretići,M,60-64,51
2013,Broj,Domaljevac-Šamac,M,60-64,125
2013,Broj,Donji Vakuf,M,60-64,341
2013,Broj,Drvar,M,60-64,276
2013,Broj,Foča-FBiH,M,60-64,62
2013,Broj,Fojnica,M,60-64,344
2013,Broj,Glamoč,M,60-64,140
2013,Broj,Goražde,M,60-64,660
2013,Broj,Gornji Vakuf-Uskoplje,M,60-64,480
2013,Broj,Gračanica,M,60-64,1242
2013,Broj,Gradačac,M,60-64,1019
2013,Broj,Grude,M,60-64,481
2013,Broj,Sarajevo-Hadžići,M,60-64,621
2013,Broj,Sarajevo-Ilidža,M,60-64,1722
2013,Broj,Sarajevo-Ilijaš,M,60-64,460
2013,Broj,Jablanica,M,60-64,312
2013,Broj,Jajce,M,60-64,786
2013,Broj,Kakanj,M,60-64,998
2013,Broj,Kalesija,M,60-64,823
2013,Broj,Kiseljak,M,60-64,568
2013,Broj,Kladanj,M,60-64,355
2013,Broj,Ključ,M,60-64,459
2013,Broj,Konjic,M,60-64,749
2013,Broj,Kreševo,M,60-64,154
2013,Broj,Krupa Na Uni,M,60-64,56
2013,Broj,Kupres-FBiH,M,60-64,143
2013,Broj,Livno,M,60-64,1050
2013,Broj,Lukavac,M,60-64,1401
2013,Broj,Ljubuški,M,60-64,683
2013,Broj,Maglaj,M,60-64,650
2013,Broj,Mostar,M,60-64,2924
2013,Broj,Neum,M,60-64,145
2013,Broj,Sarajevo-Novi Grad,M,60-64,3372
2013,Broj,Novi Travnik,M,60-64,515
2013,Broj,Sarajevo-Novo Sarajevo,M,60-64,1829
2013,Broj,Odžak,M,60-64,498
2013,Broj,Olovo,M,60-64,363
2013,Broj,Orašje,M,60-64,555
2013,Broj,Pale-FBiH,M,60-64,30
2013,Broj,Posušje,M,60-64,437
2013,Broj,Prozor,M,60-64,343
2013,Broj,Ravno,M,60-64,100
2013,Broj,Sanski Most,M,60-64,1141
2013,Broj,Sapna,M,60-64,223
2013,Broj,Srebrenik,M,60-64,1066
2013,Broj,Sarajevo-Stari Grad,M,60-64,1343
2013,Broj,Stolac,M,60-64,389
2013,Broj,Široki Brijeg,M,60-64,596
2013,Broj,Teočak,M,60-64,215
2013,Broj,Tešanj,M,60-64,1060
2013,Broj,Tomislavgrad,M,60-64,869
2013,Broj,Travnik,M,60-64,1450
2013,Broj,Trnovo-FBiH,M,60-64,86
2013,Broj,Tuzla,M,60-64,3531
2013,Broj,Usora,M,60-64,157
2013,Broj,Vareš,M,60-64,290
2013,Broj,Velika Kladuša,M,60-64,840
2013,Broj,Visoko,M,60-64,1147
2013,Broj,Vitez,M,60-64,603
2013,Broj,Sarajevo-Vogošća,M,60-64,680
2013,Broj,Zavidovići,M,60-64,990
2013,Broj,Zenica,M,60-64,3179
2013,Broj,Žepče,M,60-64,705
2013,Broj,Živinice,M,60-64,1460
2013,Broj,Banovići,M,65-69,364
2013,Broj,Bihać,M,65-69,996
2013,Broj,Bosanska Krupa,M,65-69,439
2013,Broj,Bosanski Petrovac,M,65-69,182
2013,Broj,Bosansko Grahovo,M,65-69,82
2013,Broj,Breza,M,65-69,271
2013,Broj,Bugojno,M,65-69,517
2013,Broj,Busovača,M,65-69,257
2013,Broj,Bužim,M,65-69,224
2013,Broj,Cazin,M,65-69,909
2013,Broj,Sarajevo-Centar,M,65-69,1210
2013,Broj,Čapljina,M,65-69,430
2013,Broj,Čelić,M,65-69,207
2013,Broj,Čitluk,M,65-69,296
2013,Broj,Doboj-Istok,M,65-69,208
2013,Broj,Doboj-Jug,M,65-69,54
2013,Broj,Dobretići,M,65-69,32
2013,Broj,Domaljevac-Šamac,M,65-69,115
2013,Broj,Donji Vakuf,M,65-69,209
2013,Broj,Drvar,M,65-69,220
2013,Broj,Foča-FBiH,M,65-69,54
2013,Broj,Fojnica,M,65-69,248
2013,Broj,Glamoč,M,65-69,111
2013,Broj,Goražde,M,65-69,373
2013,Broj,Gornji Vakuf-Uskoplje,M,65-69,307
2013,Broj,Gračanica,M,65-69,900
2013,Broj,Gradačac,M,65-69,888
2013,Broj,Grude,M,65-69,362
2013,Broj,Sarajevo-Hadžići,M,65-69,375
2013,Broj,Sarajevo-Ilidža,M,65-69,1124
2013,Broj,Sarajevo-Ilijaš,M,65-69,271
2013,Broj,Jablanica,M,65-69,172
2013,Broj,Jajce,M,65-69,520
2013,Broj,Kakanj,M,65-69,622
2013,Broj,Kalesija,M,65-69,466
2013,Broj,Kiseljak,M,65-69,349
2013,Broj,Kladanj,M,65-69,170
2013,Broj,Ključ,M,65-69,239
2013,Broj,Konjic,M,65-69,496
2013,Broj,Kreševo,M,65-69,85
2013,Broj,Krupa Na Uni,M,65-69,51
2013,Broj,Kupres-FBiH,M,65-69,74
2013,Broj,Livno,M,65-69,800
2013,Broj,Lukavac,M,65-69,882
2013,Broj,Ljubuški,M,65-69,523
2013,Broj,Maglaj,M,65-69,450
2013,Broj,Mostar,M,65-69,1877
2013,Broj,Neum,M,65-69,73
2013,Broj,Sarajevo-Novi Grad,M,65-69,2112
2013,Broj,Novi Travnik,M,65-69,301
2013,Broj,Sarajevo-Novo Sarajevo,M,65-69,1112
2013,Broj,Odžak,M,65-69,398
2013,Broj,Olovo,M,65-69,203
2013,Broj,Orašje,M,65-69,452
2013,Broj,Pale-FBiH,M,65-69,19
2013,Broj,Posušje,M,65-69,348
2013,Broj,Prozor,M,65-69,227
2013,Broj,Ravno,M,65-69,66
2013,Broj,Sanski Most,M,65-69,740
2013,Broj,Sapna,M,65-69,142
2013,Broj,Srebrenik,M,65-69,736
2013,Broj,Sarajevo-Stari Grad,M,65-69,813
2013,Broj,Stolac,M,65-69,251
2013,Broj,Široki Brijeg,M,65-69,448
2013,Broj,Teočak,M,65-69,116
2013,Broj,Tešanj,M,65-69,717
2013,Broj,Tomislavgrad,M,65-69,611
2013,Broj,Travnik,M,65-69,897
2013,Broj,Trnovo-FBiH,M,65-69,70
2013,Broj,Tuzla,M,65-69,2209
2013,Broj,Usora,M,65-69,122
2013,Broj,Vareš,M,65-69,231
2013,Broj,Velika Kladuša,M,65-69,622
2013,Broj,Visoko,M,65-69,745
2013,Broj,Vitez,M,65-69,382
2013,Broj,Sarajevo-Vogošća,M,65-69,364
2013,Broj,Zavidovići,M,65-69,634
2013,Broj,Zenica,M,65-69,1956
2013,Broj,Žepče,M,65-69,455
2013,Broj,Živinice,M,65-69,906
2013,Broj,Banovići,M,70-74,209
2013,Broj,Bihać,M,70-74,913
2013,Broj,Bosanska Krupa,M,70-74,382
2013,Broj,Bosanski Petrovac,M,70-74,180
2013,Broj,Bosansko Grahovo,M,70-74,97
2013,Broj,Breza,M,70-74,245
2013,Broj,Bugojno,M,70-74,534
2013,Broj,Busovača,M,70-74,217
2013,Broj,Bužim,M,70-74,178
2013,Broj,Cazin,M,70-74,781
2013,Broj,Sarajevo-Centar,M,70-74,1045
2013,Broj,Čapljina,M,70-74,515
2013,Broj,Čelić,M,70-74,179
2013,Broj,Čitluk,M,70-74,336
2013,Broj,Doboj-Istok,M,70-74,157
2013,Broj,Doboj-Jug,M,70-74,54
2013,Broj,Dobretići,M,70-74,29
2013,Broj,Domaljevac-Šamac,M,70-74,93
2013,Broj,Donji Vakuf,M,70-74,181
2013,Broj,Drvar,M,70-74,204
2013,Broj,Foča-FBiH,M,70-74,54
2013,Broj,Fojnica,M,70-74,200
2013,Broj,Glamoč,M,70-74,134
2013,Broj,Goražde,M,70-74,361
2013,Broj,Gornji Vakuf-Uskoplje,M,70-74,308
2013,Broj,Gračanica,M,70-74,681
2013,Broj,Gradačac,M,70-74,599
2013,Broj,Grude,M,70-74,369
2013,Broj,Sarajevo-Hadžići,M,70-74,289
2013,Broj,Sarajevo-Ilidža,M,70-74,911
2013,Broj,Sarajevo-Ilijaš,M,70-74,218
2013,Broj,Jablanica,M,70-74,139
2013,Broj,Jajce,M,70-74,403
2013,Broj,Kakanj,M,70-74,559
2013,Broj,Kalesija,M,70-74,363
2013,Broj,Kiseljak,M,70-74,327
2013,Broj,Kladanj,M,70-74,156
2013,Broj,Ključ,M,70-74,255
2013,Broj,Konjic,M,70-74,521
2013,Broj,Kreševo,M,70-74,99
2013,Broj,Krupa Na Uni,M,70-74,42
2013,Broj,Kupres-FBiH,M,70-74,103
2013,Broj,Livno,M,70-74,701
2013,Broj,Lukavac,M,70-74,736
2013,Broj,Ljubuški,M,70-74,548
2013,Broj,Maglaj,M,70-74,320
2013,Broj,Mostar,M,70-74,1846
2013,Broj,Neum,M,70-74,83
2013,Broj,Sarajevo-Novi Grad,M,70-74,1847
2013,Broj,Novi Travnik,M,70-74,279
2013,Broj,Sarajevo-Novo Sarajevo,M,70-74,1020
2013,Broj,Odžak,M,70-74,426
2013,Broj,Olovo,M,70-74,138
2013,Broj,Orašje,M,70-74,313
2013,Broj,Pale-FBiH,M,70-74,28
2013,Broj,Posušje,M,70-74,309
2013,Broj,Prozor,M,70-74,232
2013,Broj,Ravno,M,70-74,90
