Year,UNIT_MEASURE,Municipality,Пол,AGE,Value
2013,Број,sanski_most,Оба пола,85+,215
2013,Број,sapna,Оба пола,85+,48
2013,Број,srebrenik,Оба пола,85+,206
2013,Број,stari_grad_sarajevo,Оба пола,85+,413
2013,Број,stolac,Оба пола,85+,176
2013,Број,siroki_brijeg,Оба пола,85+,422
2013,Број,teocak,Оба пола,85+,45
2013,Број,tesanj,Оба пола,85+,136
2013,Број,tomislavgrad,Оба пола,85+,388
2013,Број,travnik,Оба пола,85+,259
2013,Број,trnovo-fbih,Оба пола,85+,12
2013,Број,tuzla,Оба пола,85+,864
2013,Број,usora,Оба пола,85+,38
2013,Број,vares,Оба пола,85+,85
2013,Број,velika_kladusa,Оба пола,85+,116
2013,Број,visoko,Оба пола,85+,163
2013,Број,vitez,Оба пола,85+,106
2013,Број,vogosca,Оба пола,85+,127
2013,Број,zavidovici,Оба пола,85+,136
2013,Број,zenica,Оба пола,85+,617
2013,Број,zepce,Оба пола,85+,122
2013,Број,zivinice,Оба пола,85+,200
2013,Број,banovici,M,T,11392
2013,Број,bihac,M,T,27041
2013,Број,bosanska_krupa,M,T,12548
2013,Број,bosanski_petrovac,M,T,3678
2013,Број,bosansko_grahovo,M,T,1287
2013,Број,breza,M,T,6952
2013,Број,bugojno,M,T,15635
2013,Број,busovaca,M,T,9134
2013,Број,buzim,M,T,9885
2013,Број,cazin,M,T,33072
2013,Број,centar_sarajevo,M,T,25369
2013,Број,capljina,M,T,12947
2013,Број,celic,M,T,5256
2013,Број,citluk,M,T,8937
2013,Број,doboj-istok,M,T,5061
2013,Број,doboj-jug,M,T,2065
2013,Број,dobretici,M,T,905
2013,Број,domaljevac-samac,M,T,2373
2013,Број,donji_vakuf,M,T,6922
2013,Број,drvar,M,T,3473
2013,Број,foca-fbih,M,T,998
2013,Број,fojnica,M,T,6197
2013,Број,glamoc,M,T,1963
2013,Број,gorazde,M,T,10163
2013,Број,gornji_vakuf-uskoplje,M,T,10532
2013,Број,gracanica,M,T,21641
2013,Број,gradacac,M,T,19234
2013,Број,grude,M,T,8621
2013,Број,hadzici,M,T,11914
2013,Број,ilidza,M,T,32359
2013,Број,ilijas,M,T,9381
2013,Број,jablanica,M,T,5027
2013,Број,jajce,M,T,13856
2013,Број,kakanj,M,T,18651
2013,Број,kalesija,M,T,16597
2013,Број,kiseljak,M,T,10285
2013,Број,kladanj,M,T,6108
2013,Број,kljuc,M,T,8365
2013,Број,konjic,M,T,12360
2013,Број,kresevo,M,T,2597
2013,Број,krupa_na_uni,M,T,862
2013,Број,kupres-fbih,M,T,2541
2013,Број,livno,M,T,17024
2013,Број,lukavac,M,T,21786
2013,Број,ljubuski,M,T,14022
2013,Број,maglaj,M,T,11430
2013,Број,mostar,M,T,51210
2013,Број,neum,M,T,2344
2013,Број,novi_grad_sarajevo,M,T,55735
2013,Број,novi_travnik,M,T,11862
2013,Број,novo_sarajevo,M,T,29580
2013,Број,odzak,M,T,9373
2013,Број,olovo,M,T,5084
2013,Број,orasje,M,T,10059
2013,Број,pale-fbih,M,T,456
2013,Број,posusje,M,T,10287
2013,Број,prozor,M,T,7210
2013,Број,ravno,M,T,1657
2013,Број,sanski_most,M,T,20826
2013,Број,sapna,M,T,5739
2013,Број,srebrenik,M,T,19348
2013,Број,stari_grad_sarajevo,M,T,17482
2013,Број,stolac,M,T,7326
2013,Број,siroki_brijeg,M,T,14381
2013,Број,teocak,M,T,3767
2013,Број,tesanj,M,T,21376
2013,Број,tomislavgrad,M,T,16055
2013,Број,travnik,M,T,26574
2013,Број,trnovo-fbih,M,T,735
2013,Број,tuzla,M,T,52745
2013,Број,usora,M,T,3266
2013,Број,vares,M,T,4373
2013,Број,velika_kladusa,M,T,19889
2013,Број,visoko,M,T,19705
2013,Број,vitez,M,T,12767
2013,Број,vogosca,M,T,12606
2013,Број,zavidovici,M,T,17883
2013,Број,zenica,M,T,54660
2013,Број,zepce,M,T,15335
2013,Број,zivinice,M,T,28714
2013,Број,banovici,M,0-4,614
2013,Број,bihac,M,0-4,1361
2013,Број,bosanska_krupa,M,0-4,735
2013,Број,bosanski_petrovac,M,0-4,126
2013,Број,bosansko_grahovo,M,0-4,39
2013,Број,breza,M,0-4,348
2013,Број,bugojno,M,0-4,786
2013,Број,busovaca,M,0-4,494
2013,Број,buzim,M,0-4,732
2013,Број,cazin,M,0-4,2050
2013,Број,centar_sarajevo,M,0-4,1308
2013,Број,capljina,M,0-4,628
2013,Број,celic,M,0-4,229
2013,Број,citluk,M,0-4,480
2013,Број,doboj-istok,M,0-4,292
2013,Број,doboj-jug,M,0-4,120
2013,Број,dobretici,M,0-4,18
2013,Број,domaljevac-samac,M,0-4,89
2013,Број,donji_vakuf,M,0-4,338
2013,Број,drvar,M,0-4,106
2013,Број,foca-fbih,M,0-4,50
2013,Број,fojnica,M,0-4,294
2013,Број,glamoc,M,0-4,77
2013,Број,gorazde,M,0-4,513
2013,Број,gornji_vakuf-uskoplje,M,0-4,559
2013,Број,gracanica,M,0-4,1276
2013,Број,gradacac,M,0-4,1060
2013,Број,grude,M,0-4,409
2013,Број,hadzici,M,0-4,682
2013,Број,ilidza,M,0-4,2013
2013,Број,ilijas,M,0-4,556
2013,Број,jablanica,M,0-4,231
2013,Број,jajce,M,0-4,672
2013,Број,kakanj,M,0-4,1130
2013,Број,kalesija,M,0-4,936
2013,Број,kiseljak,M,0-4,531
2013,Број,kladanj,M,0-4,336
2013,Број,kljuc,M,0-4,342
2013,Број,konjic,M,0-4,516
2013,Број,kresevo,M,0-4,127
2013,Број,krupa_na_uni,M,0-4,27
2013,Број,kupres-fbih,M,0-4,86
2013,Број,livno,M,0-4,686
2013,Број,lukavac,M,0-4,1019
2013,Број,ljubuski,M,0-4,683
2013,Број,maglaj,M,0-4,633
2013,Број,mostar,M,0-4,2750
2013,Број,neum,M,0-4,105
2013,Број,novi_grad_sarajevo,M,0-4,3488
2013,Број,novi_travnik,M,0-4,685
2013,Број,novo_sarajevo,M,0-4,1645
2013,Број,odzak,M,0-4,344
2013,Број,olovo,M,0-4,224
2013,Број,orasje,M,0-4,369
2013,Број,pale-fbih,M,0-4,18
2013,Број,posusje,M,0-4,642
2013,Број,prozor,M,0-4,341
2013,Број,ravno,M,0-4,60
2013,Број,sanski_most,M,0-4,850
2013,Број,sapna,M,0-4,321
2013,Број,srebrenik,M,0-4,1129
2013,Број,stari_grad_sarajevo,M,0-4,835
2013,Број,stolac,M,0-4,337
2013,Број,siroki_brijeg,M,0-4,861
2013,Број,teocak,M,0-4,192
2013,Број,tesanj,M,0-4,1388
2013,Број,tomislavgrad,M,0-4,755
2013,Број,travnik,M,0-4,1463
2013,Број,trnovo-fbih,M,0-4,12
2013,Број,tuzla,M,0-4,2666
2013,Број,usora,M,0-4,121
2013,Број,vares,M,0-4,128
2013,Број,velika_kladusa,M,0-4,1433
2013,Број,visoko,M,0-4,1178
2013,Број,vitez,M,0-4,757
2013,Број,vogosca,M,0-4,837
2013,Број,zavidovici,M,0-4,1013
2013,Број,zenica,M,0-4,3104
2013,Број,zepce,M,0-4,878
2013,Број,zivinice,M,0-4,1778
2013,Број,banovici,M, 5-9,623
2013,Број,bihac,M, 5-9,1416
2013,Број,bosanska_krupa,M, 5-9,748
2013,Број,bosanski_petrovac,M, 5-9,158
2013,Број,bosansko_grahovo,M, 5-9,29
2013,Број,breza,M, 5-9,343
2013,Број,bugojno,M, 5-9,893
2013,Број,busovaca,M, 5-9,573
2013,Број,buzim,M, 5-9,675
2013,Број,cazin,M, 5-9,2147
2013,Број,centar_sarajevo,M, 5-9,1271
2013,Број,capljina,M, 5-9,703
2013,Број,celic,M, 5-9,287
2013,Број,citluk,M, 5-9,550
2013,Број,doboj-istok,M, 5-9,291
2013,Број,doboj-jug,M, 5-9,155
2013,Број,dobretici,M, 5-9,30
2013,Број,domaljevac-samac,M, 5-9,109
2013,Број,donji_vakuf,M, 5-9,426
2013,Број,drvar,M, 5-9,130
2013,Број,foca-fbih,M, 5-9,37
2013,Број,fojnica,M, 5-9,331
2013,Број,glamoc,M, 5-9,101
2013,Број,gorazde,M, 5-9,458
2013,Број,gornji_vakuf-uskoplje,M, 5-9,619
2013,Број,gracanica,M, 5-9,1287
2013,Број,gradacac,M, 5-9,1188
2013,Број,grude,M, 5-9,482
2013,Број,hadzici,M, 5-9,704
2013,Број,ilidza,M, 5-9,1896
2013,Број,ilijas,M, 5-9,564
2013,Број,jablanica,M, 5-9,218
2013,Број,jajce,M, 5-9,732
2013,Број,kakanj,M, 5-9,1077
2013,Број,kalesija,M, 5-9,981
2013,Број,kiseljak,M, 5-9,596
2013,Број,kladanj,M, 5-9,315
2013,Број,kljuc,M, 5-9,419
2013,Број,konjic,M, 5-9,607
2013,Број,kresevo,M, 5-9,147
2013,Број,krupa_na_uni,M, 5-9,29
2013,Број,kupres-fbih,M, 5-9,114
2013,Број,livno,M, 5-9,774
2013,Број,lukavac,M, 5-9,983
2013,Број,ljubuski,M, 5-9,831
2013,Број,maglaj,M, 5-9,621
2013,Број,mostar,M, 5-9,2503
2013,Број,neum,M, 5-9,121
2013,Број,novi_grad_sarajevo,M, 5-9,3071
2013,Број,novi_travnik,M, 5-9,689
2013,Број,novo_sarajevo,M, 5-9,1414
2013,Број,odzak,M, 5-9,440
2013,Број,olovo,M, 5-9,233
2013,Број,orasje,M, 5-9,475
2013,Број,pale-fbih,M, 5-9,25
2013,Број,posusje,M, 5-9,685
2013,Број,prozor,M, 5-9,436
2013,Број,ravno,M, 5-9,74
2013,Број,sanski_most,M, 5-9,1024
2013,Број,sapna,M, 5-9,391
2013,Број,srebrenik,M, 5-9,1111
2013,Број,stari_grad_sarajevo,M, 5-9,800
2013,Број,stolac,M, 5-9,359
2013,Број,siroki_brijeg,M, 5-9,865
2013,Број,teocak,M, 5-9,216
2013,Број,tesanj,M, 5-9,1342
2013,Број,tomislavgrad,M, 5-9,882
2013,Број,travnik,M, 5-9,1560
2013,Број,trnovo-fbih,M, 5-9,16
2013,Број,tuzla,M, 5-9,2394
2013,Број,usora,M, 5-9,136
2013,Број,vares,M, 5-9,163
2013,Број,velika_kladusa,M, 5-9,1475
2013,Број,visoko,M, 5-9,1188
2013,Број,vitez,M, 5-9,762
2013,Број,vogosca,M, 5-9,744
2013,Број,zavidovici,M, 5-9,1004
2013,Број,zenica,M, 5-9,2844
2013,Број,zepce,M, 5-9,904
2013,Број,zivinice,M, 5-9,1648
2013,Број,banovici,M, 10-14,653
2013,Број,bihac,M, 10-14,1663
2013,Број,bosanska_krupa,M, 10-14,846
2013,Број,bosanski_petrovac,M, 10-14,208
2013,Број,bosansko_grahovo,M, 10-14,25
2013,Број,breza,M, 10-14,348
2013,Број,bugojno,M, 10-14,946
2013,Број,busovaca,M, 10-14,604
2013,Број,buzim,M, 10-14,764
2013,Број,cazin,M, 10-14,2241
2013,Број,centar_sarajevo,M, 10-14,1222
2013,Број,capljina,M, 10-14,829
2013,Број,celic,M, 10-14,345
2013,Број,citluk,M, 10-14,646
2013,Број,doboj-istok,M, 10-14,322
2013,Број,doboj-jug,M, 10-14,130
2013,Број,dobretici,M, 10-14,32
2013,Број,domaljevac-samac,M, 10-14,149
2013,Број,donji_vakuf,M, 10-14,494
2013,Број,drvar,M, 10-14,147
2013,Број,foca-fbih,M, 10-14,44
2013,Број,fojnica,M, 10-14,375
2013,Број,glamoc,M, 10-14,102
2013,Број,gorazde,M, 10-14,555
2013,Број,gornji_vakuf-uskoplje,M, 10-14,680
2013,Број,gracanica,M, 10-14,1307
2013,Број,gradacac,M, 10-14,1257
2013,Број,grude,M, 10-14,537
2013,Број,hadzici,M, 10-14,744
2013,Број,ilidza,M, 10-14,1877
2013,Број,ilijas,M, 10-14,556
2013,Број,jablanica,M, 10-14,241
2013,Број,jajce,M, 10-14,847
2013,Број,kakanj,M, 10-14,1112
2013,Број,kalesija,M, 10-14,1078
2013,Број,kiseljak,M, 10-14,674
2013,Број,kladanj,M, 10-14,354
2013,Број,kljuc,M, 10-14,504
2013,Број,konjic,M, 10-14,707
2013,Број,kresevo,M, 10-14,158
2013,Број,krupa_na_uni,M, 10-14,34
2013,Број,kupres-fbih,M, 10-14,155
2013,Број,livno,M, 10-14,905
2013,Број,lukavac,M, 10-14,1110
2013,Број,ljubuski,M, 10-14,971
2013,Број,maglaj,M, 10-14,687
2013,Број,mostar,M, 10-14,2777
2013,Број,neum,M, 10-14,138
2013,Број,novi_grad_sarajevo,M, 10-14,3067
2013,Број,novi_travnik,M, 10-14,773
2013,Број,novo_sarajevo,M, 10-14,1493
2013,Број,odzak,M, 10-14,530
2013,Број,olovo,M, 10-14,245
2013,Број,orasje,M, 10-14,644
2013,Број,pale-fbih,M, 10-14,36
2013,Број,posusje,M, 10-14,707
2013,Број,prozor,M, 10-14,502
2013,Број,ravno,M, 10-14,74
2013,Број,sanski_most,M, 10-14,1271
2013,Број,sapna,M, 10-14,372
2013,Број,srebrenik,M, 10-14,1190
2013,Број,stari_grad_sarajevo,M, 10-14,927
2013,Број,stolac,M, 10-14,456
2013,Број,siroki_brijeg,M, 10-14,961
2013,Број,teocak,M, 10-14,213
2013,Број,tesanj,M, 10-14,1449
2013,Број,tomislavgrad,M, 10-14,1021
2013,Број,travnik,M, 10-14,1719
2013,Број,trnovo-fbih,M, 10-14,28
2013,Број,tuzla,M, 10-14,2408
2013,Број,usora,M, 10-14,177
2013,Број,vares,M, 10-14,205
2013,Број,velika_kladusa,M, 10-14,1405
2013,Број,visoko,M, 10-14,1229
2013,Број,vitez,M, 10-14,865
2013,Број,vogosca,M, 10-14,693
2013,Број,zavidovici,M, 10-14,1061
2013,Број,zenica,M, 10-14,3048
2013,Број,zepce,M, 10-14,977
2013,Број,zivinice,M, 10-14,1681
2013,Број,banovici,M,15-19,850
2013,Број,bihac,M,15-19,2303
2013,Број,bosanska_krupa,M,15-19,1051
2013,Број,bosanski_petrovac,M,15-19,244
2013,Број,bosansko_grahovo,M,15-19,29
2013,Број,breza,M,15-19,451
2013,Број,bugojno,M,15-19,1292
2013,Број,busovaca,M,15-19,709
2013,Број,buzim,M,15-19,988
2013,Број,cazin,M,15-19,2507
2013,Број,centar_sarajevo,M,15-19,1568
2013,Број,capljina,M,15-19,1006
2013,Број,celic,M,15-19,428
2013,Број,citluk,M,15-19,751
2013,Број,doboj-istok,M,15-19,375
2013,Број,doboj-jug,M,15-19,172
2013,Број,dobretici,M,15-19,27
2013,Број,domaljevac-samac,M,15-19,175
2013,Број,donji_vakuf,M,15-19,670
2013,Број,drvar,M,15-19,170
2013,Број,foca-fbih,M,15-19,65
2013,Број,fojnica,M,15-19,434
2013,Број,glamoc,M,15-19,87
2013,Број,gorazde,M,15-19,803
2013,Број,gornji_vakuf-uskoplje,M,15-19,879
2013,Број,gracanica,M,15-19,1674
2013,Број,gradacac,M,15-19,1577
2013,Број,grude,M,15-19,641
2013,Број,hadzici,M,15-19,991
2013,Број,ilidza,M,15-19,2519
2013,Број,ilijas,M,15-19,723
2013,Број,jablanica,M,15-19,338
2013,Број,jajce,M,15-19,970
2013,Број,kakanj,M,15-19,1508
2013,Број,kalesija,M,15-19,1350
2013,Број,kiseljak,M,15-19,794
2013,Број,kladanj,M,15-19,525
2013,Број,kljuc,M,15-19,647
2013,Број,konjic,M,15-19,962
2013,Број,kresevo,M,15-19,168
2013,Број,krupa_na_uni,M,15-19,55
2013,Број,kupres-fbih,M,15-19,189
2013,Број,livno,M,15-19,1202
2013,Број,lukavac,M,15-19,1575
2013,Број,ljubuski,M,15-19,1038
2013,Број,maglaj,M,15-19,893
2013,Број,mostar,M,15-19,4074
2013,Број,neum,M,15-19,173
2013,Број,novi_grad_sarajevo,M,15-19,3634
2013,Број,novi_travnik,M,15-19,1041
2013,Број,novo_sarajevo,M,15-19,1907
2013,Број,odzak,M,15-19,675
2013,Број,olovo,M,15-19,360
2013,Број,orasje,M,15-19,710
2013,Број,pale-fbih,M,15-19,29
2013,Број,posusje,M,15-19,892
2013,Број,prozor,M,15-19,596
2013,Број,ravno,M,15-19,100
2013,Број,sanski_most,M,15-19,1640
2013,Број,sapna,M,15-19,585
2013,Број,srebrenik,M,15-19,1487
2013,Број,stari_grad_sarajevo,M,15-19,1190
2013,Број,stolac,M,15-19,565
2013,Број,siroki_brijeg,M,15-19,1208
2013,Број,teocak,M,15-19,310
2013,Број,tesanj,M,15-19,1908
2013,Број,tomislavgrad,M,15-19,1237
2013,Број,travnik,M,15-19,2136
2013,Број,trnovo-fbih,M,15-19,31
2013,Број,tuzla,M,15-19,3582
2013,Број,usora,M,15-19,274
2013,Број,vares,M,15-19,303
2013,Број,velika_kladusa,M,15-19,1627
2013,Број,visoko,M,15-19,1473
2013,Број,vitez,M,15-19,1052
2013,Број,vogosca,M,15-19,933
2013,Број,zavidovici,M,15-19,1545
2013,Број,zenica,M,15-19,4133
2013,Број,zepce,M,15-19,1332
2013,Број,zivinice,M,15-19,2238
2013,Број,banovici,M,20-24,892
2013,Број,bihac,M,20-24,1992
2013,Број,bosanska_krupa,M,20-24,903
2013,Број,bosanski_petrovac,M,20-24,162
2013,Број,bosansko_grahovo,M,20-24,38
2013,Број,breza,M,20-24,488
2013,Број,bugojno,M,20-24,1180
2013,Број,busovaca,M,20-24,629
2013,Број,buzim,M,20-24,806
2013,Број,cazin,M,20-24,2588
2013,Број,centar_sarajevo,M,20-24,1485
2013,Број,capljina,M,20-24,905
2013,Број,celic,M,20-24,367
2013,Број,citluk,M,20-24,710
2013,Број,doboj-istok,M,20-24,371
2013,Број,doboj-jug,M,20-24,150
2013,Број,dobretici,M,20-24,52
2013,Број,domaljevac-samac,M,20-24,161
2013,Број,donji_vakuf,M,20-24,479
2013,Број,drvar,M,20-24,166
2013,Број,foca-fbih,M,20-24,59
2013,Број,fojnica,M,20-24,410
2013,Број,glamoc,M,20-24,88
2013,Број,gorazde,M,20-24,657
2013,Број,gornji_vakuf-uskoplje,M,20-24,797
2013,Број,gracanica,M,20-24,1567
2013,Број,gradacac,M,20-24,1308
2013,Број,grude,M,20-24,611
2013,Број,hadzici,M,20-24,870
2013,Број,ilidza,M,20-24,2347
2013,Број,ilijas,M,20-24,819
2013,Број,jablanica,M,20-24,375
2013,Број,jajce,M,20-24,1007
2013,Број,kakanj,M,20-24,1362
2013,Број,kalesija,M,20-24,1356
2013,Број,kiseljak,M,20-24,712
2013,Број,kladanj,M,20-24,488
